Input Name	PubChem Name	CID	Molecular Formula	Molecular Weight	SMILES_code	SMILES_connectivity	Status	Notes	Name	Type	ID	Mol_Weight	LogP	sID
sofosbuvir / velpatasvir / voxilaprevir	(1R,18R,20R,24S,27S,28S)-24-tert-butyl-N-[(1R,2R)-2-(difluoromethyl)-1-[(1-methylcyclopropyl)sulfonylcarbamoyl]cyclopropyl]-28-ethyl-13,13-difluoro-7-methoxy-22,25-dioxo-2,21-dioxa-4,11,23,26-tetrazapentacyclo[24.2.1.03,12.05,10.018,20]nonacosa-3,5(10),6,8,11-pentaene-27-carboxamide;methyl N-[(1R)-2-[(2S,4S)-2-[5-[6-[(2S,5S)-1-[(2S)-2-(methoxycarbonylamino)-3-methylbutanoyl]-5-methylpyrrolidin-2-yl]-21-oxa-5,7-diazapentacyclo[11.8.0.03,11.04,8.014,19]henicosa-1(13),2,4(8),5,9,11,14(19),15,17-nonaen-17-yl]-1H-imidazol-2-yl]-4-(methoxymethyl)pyrrolidin-1-yl]-2-oxo-1-phenylethyl]carbamate;propan-2-yl (2S)-2-[[[(2R,3R,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-4-fluoro-3-hydroxy-4-methyloxolan-2-yl]methoxy-phenoxyphosphoryl]amino]propanoate	129011857.0	C111H135F5N17O26PS	2281.4	CC[C@@H]1[C@@H]2CN([C@@H]1C(=O)N[C@@]3(C[C@H]3C(F)F)C(=O)NS(=O)(=O)C4(CC4)C)C(=O)[C@@H](NC(=O)O[C@@H]5C[C@H]5CCCCC(C6=NC7=C(C=C(C=C7)OC)N=C6O2)(F)F)C(C)(C)C.C[C@H]1CC[C@H](N1C(=O)[C@H](C(C)C)NC(=O)OC)C2=NC3=C(N2)C=CC4=CC5=C(C=C43)OCC6=C5C=CC(=C6)C7=CN=C(N7)[C@@H]8C[C@@H](CN8C(=O)[C@@H](C9=CC=CC=C9)NC(=O)OC)COC.C[C@@H](C(=O)OC(C)C)N[P@](=O)(OC[C@@H]1[C@H]([C@@]([C@@H](O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3	CCC1C2CN(C1C(=O)NC3(CC3C(F)F)C(=O)NS(=O)(=O)C4(CC4)C)C(=O)C(NC(=O)OC5CC5CCCCC(C6=NC7=C(C=C(C=C7)OC)N=C6O2)(F)F)C(C)(C)C.CC1CCC(N1C(=O)C(C(C)C)NC(=O)OC)C2=NC3=C(N2)C=CC4=CC5=C(C=C43)OCC6=C5C=CC(=C6)C7=CN=C(N7)C8CC(CN8C(=O)C(C9=CC=CC=C9)NC(=O)OC)COC.CC(C)OC(=O)C(C)NP(=O)(OCC1C(C(C(O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3	Found in Compounds							
solanidine	(1S,2S,7S,10R,11S,14S,15R,16S,17R,20S,23S)-10,14,16,20-tetramethyl-22-azahexacyclo[12.10.0.02,11.05,10.015,23.017,22]tetracos-4-en-7-ol	65727.0	C27H43NO	397.6	C[C@H]1CC[C@@H]2[C@H]([C@H]3[C@@H](N2C1)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O)C)C)C	CC1CCC2C(C3C(N2C1)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C	Found in Compounds							
solithromycin	(1S,2R,5S,7R,8R,9R,11R,13R,14R)-15-[4-[4-(3-aminophenyl)triazol-1-yl]butyl]-8-[(2S,3R,4S,6R)-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-2-ethyl-5-fluoro-9-methoxy-1,5,7,9,11,13-hexamethyl-3,17-dioxa-15-azabicyclo[12.3.0]heptadecane-4,6,12,16-tetrone	25242512.0	C43H65FN6O10	845.0	CC[C@@H]1[C@@]2([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H](C(=O)[C@](C(=O)O1)(C)F)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=N4)C5=CC(=CC=C5)N)C	CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)(C)F)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=N4)C5=CC(=CC=C5)N)C	Found in Compounds							
somatropin recombinant	(4S)-4-[[2-[[(2S)-5-amino-2-[[(2S)-5-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-5-amino-2-[[2-[[(2S)-2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S,3R)-2-[[(2S)-2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-amino-3-(1H-imidazol-5-yl)propanoyl]amino]propanoyl]amino]-3-carboxypropanoyl]amino]propanoyl]amino]-3-methylpentanoyl]amino]-3-phenylpropanoyl]amino]-3-hydroxybutanoyl]amino]-3-hydroxypropanoyl]amino]-3-hydroxypropanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-5-carbamimidamidopentanoyl]amino]-5-carbamimidamidopentanoyl]amino]-3-methylpentanoyl]amino]-4-methylpentanoyl]amino]acetyl]amino]-5-oxopentanoyl]amino]-4-methylpentanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]propanoyl]amino]-5-carbamimidamidopentanoyl]amino]hexanoyl]amino]-4-methylpentanoyl]amino]-4-methylpentanoyl]amino]-3-(1H-imidazol-5-yl)propanoyl]amino]-4-carboxybutanoyl]amino]-3-methylpentanoyl]amino]-4-methylsulfanylbutanoyl]amino]-3-carboxypropanoyl]amino]-5-carbamimidamidopentanoyl]amino]-5-oxopentanoyl]amino]-5-oxopentanoyl]amino]acetyl]amino]-5-[[(2S)-1-[[(2S)-4-amino-1-[[(2S)-5-amino-1-[[(2S)-1-[[(2S)-5-amino-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(1S)-3-amino-1-carboxy-3-oxopropyl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-5-carbamimidamido-1-oxopentan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-5-carbamimidamido-1-oxopentan-2-yl]amino]-1,5-dioxopentan-2-yl]amino]-4-carboxy-1-oxobutan-2-yl]amino]-1,5-dioxopentan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-5-carbamimidamido-1-oxopentan-2-yl]amino]-5-oxopentanoic acid	16132356.0	C225H360N76O67S	5234.0	CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC4=CN=CN4)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC5=CC=CC=C5)C(=O)N[C@@H](CC(=O)N)C(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CC6=CN=CN6)N	CCC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(C)CC)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCC(=O)N)C(=O)NC(CC(C)C)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC4=CN=CN4)C(=O)NC(CCC(=O)O)C(=O)NC(C(C)CC)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC5=CC=CC=C5)C(=O)NC(CC(=O)N)C(=O)O)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(CC6=CN=CN6)N	Found in Compounds							
sorafenib	4-[4-[[4-chloro-3-(trifluoromethyl)phenyl]carbamoylamino]phenoxy]-N-methylpyridine-2-carboxamide	216239.0	C21H16ClF3N4O3	464.8	CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F	CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F	Found in Compounds							
sotalol	N-[4-[1-hydroxy-2-(propan-2-ylamino)ethyl]phenyl]methanesulfonamide	5253.0	C12H20N2O3S	272.37	CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O	CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O	Found in Compounds							
sotorasib	6-fluoro-7-(2-fluoro-6-hydroxyphenyl)-1-(4-methyl-2-propan-2-yl-3-pyridinyl)-4-[(2S)-2-methyl-4-prop-2-enoylpiperazin-1-yl]pyrido[2,3-d]pyrimidin-2-one	137278711.0	C30H30F2N6O3	560.6	C[C@H]1CN(CCN1C2=NC(=O)N(C3=NC(=C(C=C32)F)C4=C(C=CC=C4F)O)C5=C(C=CN=C5C(C)C)C)C(=O)C=C	CC1CN(CCN1C2=NC(=O)N(C3=NC(=C(C=C32)F)C4=C(C=CC=C4F)O)C5=C(C=CN=C5C(C)C)C)C(=O)C=C	Found in Compounds							
sparfloxacin	5-amino-1-cyclopropyl-7-[(3R,5S)-3,5-dimethylpiperazin-1-yl]-6,8-difluoro-4-oxoquinoline-3-carboxylic acid	60464.0	C19H22F2N4O3	392.4	C[C@@H]1CN(C[C@@H](N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F	CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F	Found in Compounds							
sparteine	(1S,2R,9S,10S)-7,15-diazatetracyclo[7.7.1.02,7.010,15]heptadecane	644020.0	C15H26N2	234.38	C1CCN2C[C@@H]3C[C@H]([C@H]2C1)CN4[C@H]3CCCC4	C1CCN2CC3CC(C2C1)CN4C3CCCC4	Found in Compounds							
spironolactone	S-[(7R,8R,9S,10R,13S,14S,17R)-10,13-dimethyl-3,5'-dioxospiro[2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthrene-17,2'-oxolane]-7-yl] ethanethioate	5833.0	C24H32O4S	416.6	CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C	CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C	Found in Compounds							
							Found in Substances (No Structure)		st. john's wort	Biologic/Complex		N/A (Biologic)	N/A (Biologic)	46507869
stavudine	1-[(2R,5S)-5-(hydroxymethyl)-2,5-dihydrofuran-2-yl]-5-methylpyrimidine-2,4-dione	18283.0	C10H12N2O4	224.21	CC1=CN(C(=O)NC1=O)[C@H]2C=C[C@H](O2)CO	CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO	Found in Compounds							
streptomycin	2-[(1R,2R,3S,4R,5R,6S)-3-(diaminomethylideneamino)-4-[(2R,3R,4R,5S)-3-[(2S,3S,4S,5R,6S)-4,5-dihydroxy-6-(hydroxymethyl)-3-(methylamino)oxan-2-yl]oxy-4-formyl-4-hydroxy-5-methyloxolan-2-yl]oxy-2,5,6-trihydroxycyclohexyl]guanidine	19649.0	C21H39N7O12	581.6	C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O	CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O	Found in Compounds							
succimer	(2S,3R)-2,3-bis(sulfanyl)butanedioic acid	2724354.0	C4H6O4S2	182.2	[C@@H]([C@@H](C(=O)O)S)(C(=O)O)S	C(C(C(=O)O)S)(C(=O)O)S	Found in Compounds							
succinylcholine	trimethyl-[2-[4-oxo-4-[2-(trimethylazaniumyl)ethoxy]butanoyl]oxyethyl]azanium	5314.0	C14H30N2O4+2	290.4	C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C	C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C	Found in Compounds							
sufentanil	N-[4-(methoxymethyl)-1-(2-thiophen-2-ylethyl)piperidin-4-yl]-N-phenylpropanamide	41693.0	C22H30N2O2S	386.6	CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC	CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC	Found in Compounds							
sulfacetamide	N-(4-aminophenyl)sulfonylacetamide	5320.0	C8H10N2O3S	214.24	CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N	CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N	Found in Compounds							
sulfadiazine	4-amino-N-pyrimidin-2-ylbenzenesulfonamide	5215.0	C10H10N4O2S	250.28	C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N	C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N	Found in Compounds							
sulfadoxine	4-amino-N-(5,6-dimethoxypyrimidin-4-yl)benzenesulfonamide	17134.0	C12H14N4O4S	310.33	COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N	COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N	Found in Compounds							
sulfamethazine	4-amino-N-(4,6-dimethylpyrimidin-2-yl)benzenesulfonamide	5327.0	C12H14N4O2S	278.33	CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C	CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C	Found in Compounds							
sulfamethoxazole	4-amino-N-(5-methyl-1,2-oxazol-3-yl)benzenesulfonamide	5329.0	C10H11N3O3S	253.28	CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N	CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N	Found in Compounds							
sulfamethoxazole / trimethoprim	4-amino-N-(5-methyl-1,2-oxazol-3-yl)benzenesulfonamide;5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine	358641.0	C24H29N7O6S	543.6	CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N.COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N	CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N.COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N	Found in Compounds							
sulfametopyrazine	4-amino-N-(3-methoxypyrazin-2-yl)benzenesulfonamide	9047.0	C11H12N4O3S	280.31	COC1=NC=CN=C1NS(=O)(=O)C2=CC=C(C=C2)N	COC1=NC=CN=C1NS(=O)(=O)C2=CC=C(C=C2)N	Found in Compounds							
sulfanilamide	4-aminobenzenesulfonamide	5333.0	C6H8N2O2S	172.21	C1=CC(=CC=C1N)S(=O)(=O)N	C1=CC(=CC=C1N)S(=O)(=O)N	Found in Compounds							
sulfapyridine	4-amino-N-pyridin-2-ylbenzenesulfonamide	5336.0	C11H11N3O2S	249.29	C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N	C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N	Found in Compounds							
sulfasalazine	2-hydroxy-5-[[4-(pyridin-2-ylsulfamoyl)phenyl]diazenyl]benzoic acid	5339.0	C18H14N4O5S	398.4	C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O	C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O	Found in Compounds							
sulfinpyrazone	4-[2-(benzenesulfinyl)ethyl]-1,2-diphenylpyrazolidine-3,5-dione	5342.0	C23H20N2O3S	404.5	C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4	C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4	Found in Compounds							
sulfisoxazole	4-amino-N-(3,4-dimethyl-1,2-oxazol-5-yl)benzenesulfonamide	5344.0	C11H13N3O3S	267.31	CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N	CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N	Found in Compounds							
sulfonamides	ethyl 2-[N-(benzenesulfonyl)-2-formylanilino]acetate	91392493.0	C17H17NO5S	347.4	CCOC(=O)CN(C1=CC=CC=C1C=O)S(=O)(=O)C2=CC=CC=C2	CCOC(=O)CN(C1=CC=CC=C1C=O)S(=O)(=O)C2=CC=CC=C2	Found in Subs							
sulindac	2-[(3Z)-6-fluoro-2-methyl-3-[(4-methylsulfinylphenyl)methylidene]inden-1-yl]acetic acid	1548887.0	C20H17FO3S	356.4	CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O	CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O	Found in Compounds							
sumatriptan	1-[3-[2-(dimethylamino)ethyl]-1H-indol-5-yl]-N-methylmethanesulfonamide	5358.0	C14H21N3O2S	295.4	CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C	CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C	Found in Compounds							
sunitinib	N-[2-(diethylamino)ethyl]-5-[(Z)-(5-fluoro-2-oxo-1H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide	5329102.0	C22H27FN4O2	398.5	CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C	CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C	Found in Compounds							
							Found in Substances (No Structure)		sympathomimetics	Biologic/Complex		N/A (Biologic)	N/A (Biologic)	134224845
tacrolimus	(1R,9S,12S,13R,14S,17R,18E,21S,23S,24R,25S,27R)-1,14-dihydroxy-12-[(E)-1-[(1R,3R,4R)-4-hydroxy-3-methoxycyclohexyl]prop-1-en-2-yl]-23,25-dimethoxy-13,19,21,27-tetramethyl-17-prop-2-enyl-11,28-dioxa-4-azatricyclo[22.3.1.04,9]octacos-18-ene-2,3,10,16-tetrone	445643.0	C44H69NO12	804.0	C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(/C1)\C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC	CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC	Found in Compounds							
tadalafil	(2R,8R)-2-(1,3-benzodioxol-5-yl)-6-methyl-3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraene-4,7-dione	110635.0	C22H19N3O4	389.4	CN1CC(=O)N2[C@@H](C1=O)CC3=C([C@H]2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36	CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36	Found in Compounds							
tafamidis	2-(3,5-dichlorophenyl)-1,3-benzoxazole-6-carboxylic acid	11001318.0	C14H7Cl2NO3	308.1	C1=CC2=C(C=C1C(=O)O)OC(=N2)C3=CC(=CC(=C3)Cl)Cl	C1=CC2=C(C=C1C(=O)O)OC(=N2)C3=CC(=CC(=C3)Cl)Cl	Found in Compounds							
tafenoquine	4-N-[2,6-dimethoxy-4-methyl-5-[3-(trifluoromethyl)phenoxy]quinolin-8-yl]pentane-1,4-diamine	115358.0	C24H28F3N3O3	463.5	CC1=CC(=NC2=C1C(=C(C=C2NC(C)CCCN)OC)OC3=CC=CC(=C3)C(F)(F)F)OC	CC1=CC(=NC2=C1C(=C(C=C2NC(C)CCCN)OC)OC3=CC=CC(=C3)C(F)(F)F)OC	Found in Compounds							
talazoparib	(11S,12R)-7-fluoro-11-(4-fluorophenyl)-12-(2-methyl-1,2,4-triazol-3-yl)-2,3,10-triazatricyclo[7.3.1.05,13]trideca-1,5(13),6,8-tetraen-4-one	135565082.0	C19H14F2N6O	380.4	CN1C(=NC=N1)[C@@H]2[C@H](NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)F	CN1C(=NC=N1)C2C(NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)F	Found in Compounds							
talinolol	1-[4-[3-(tert-butylamino)-2-hydroxypropoxy]phenyl]-3-cyclohexylurea	68770.0	C20H33N3O3	363.5	CC(C)(C)NCC(COC1=CC=C(C=C1)NC(=O)NC2CCCCC2)O	CC(C)(C)NCC(COC1=CC=C(C=C1)NC(=O)NC2CCCCC2)O	Found in Compounds							
tamoxifen	2-[4-[(Z)-1,2-diphenylbut-1-enyl]phenoxy]-N,N-dimethylethanamine	2733526.0	C26H29NO	371.5	CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3	CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3	Found in Compounds							
tamoxifen-n-glucuronide	[(2R,3R,4S,5S,6S)-6-carboxy-3,4,5-trihydroxyoxan-2-yl]-[2-[4-[(Z)-1,2-diphenylbut-1-enyl]phenoxy]ethyl]-dimethylazanium	5460873.0	C32H38NO7+	548.6	CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCC[N+](C)(C)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O)/C4=CC=CC=C4	CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCC[N+](C)(C)C3C(C(C(C(O3)C(=O)O)O)O)O)C4=CC=CC=C4	Found in Compounds							
tamsulosin	5-[(2R)-2-[2-(2-ethoxyphenoxy)ethylamino]propyl]-2-methoxybenzenesulfonamide	129211.0	C20H28N2O5S	408.5	CCOC1=CC=CC=C1OCCN[C@H](C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N	CCOC1=CC=CC=C1OCCNC(C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N	Found in Compounds							
tapentadol	3-[(2R,3R)-1-(dimethylamino)-2-methylpentan-3-yl]phenol	9838022.0	C14H23NO	221.34	CC[C@@H](C1=CC(=CC=C1)O)[C@@H](C)CN(C)C	CCC(C1=CC(=CC=C1)O)C(C)CN(C)C	Found in Compounds							
tariquidar	N-[2-[[4-[2-(6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl)ethyl]phenyl]carbamoyl]-4,5-dimethoxyphenyl]quinoline-3-carboxamide	148201.0	C38H38N4O6	646.7	COC1=C(C=C2CN(CCC2=C1)CCC3=CC=C(C=C3)NC(=O)C4=CC(=C(C=C4NC(=O)C5=CC6=CC=CC=C6N=C5)OC)OC)OC	COC1=C(C=C2CN(CCC2=C1)CCC3=CC=C(C=C3)NC(=O)C4=CC(=C(C=C4NC(=O)C5=CC6=CC=CC=C6N=C5)OC)OC)OC	Found in Compounds							
taxanes	[11,16-diacetyloxy-2-benzoyloxy-5,8-dihydroxy-3-(2-hydroxypropan-2-yl)-6,10-dimethyl-14-oxatetracyclo[8.6.0.03,7.013,16]hexadec-6-en-9-yl] benzoate	78384800.0	C38H44O12	692.7	CC1=C2C(C(C3(C(CC4C(C3C(C2(CC1O)C(C)(C)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)OC(=O)C)C)OC(=O)C6=CC=CC=C6)O	CC1=C2C(C(C3(C(CC4C(C3C(C2(CC1O)C(C)(C)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)OC(=O)C)C)OC(=O)C6=CC=CC=C6)O	Found in Compounds							
							Found in Substances (No Structure)		tebentafusp	Biologic/Complex		N/A (Biologic)	N/A (Biologic)	178103950
tegafur	5-fluoro-1-(oxolan-2-yl)pyrimidine-2,4-dione	5386.0	C8H9FN2O3	200.17	C1CC(OC1)N2C=C(C(=O)NC2=O)F	C1CC(OC1)N2C=C(C(=O)NC2=O)F	Found in Compounds							
							Not Found		tegafur / gimeracil / oteracil	Unknown				
telaprevir	(3S,3aS,6aR)-2-[(2S)-2-[[(2S)-2-cyclohexyl-2-(pyrazine-2-carbonylamino)acetyl]amino]-3,3-dimethylbutanoyl]-N-[(3S)-1-(cyclopropylamino)-1,2-dioxohexan-3-yl]-3,3a,4,5,6,6a-hexahydro-1H-cyclopenta[c]pyrrole-3-carboxamide	3010818.0	C36H53N7O6	679.8	CCC[C@@H](C(=O)C(=O)NC1CC1)NC(=O)[C@@H]2[C@H]3CCC[C@H]3CN2C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C4CCCCC4)NC(=O)C5=NC=CN=C5	CCCC(C(=O)C(=O)NC1CC1)NC(=O)C2C3CCCC3CN2C(=O)C(C(C)(C)C)NC(=O)C(C4CCCCC4)NC(=O)C5=NC=CN=C5	Found in Compounds							
