Gene_ID;Gene;Entity1_type;Disease_ID;Disease;Entity2_type;LADME
PA139;ACE;GENE;PA444552;HYPERTENSION;DISEASE;PD
PA139;ACE;GENE;PA444606;ERECTILE DYSFUNCTION;DISEASE;PD
PA139;ACE;GENE;PA444682;KIDNEY DISORDER;DISEASE;PD
PA139;ACE;GENE;PA444684;KIDNEY FAILURE, CHRONIC;DISEASE;
PA139;ACE;GENE;PA444949;MIGRAINE WITHOUT AURA;DISEASE;
PA139;ACE;GENE;PA444987;MULTIPLE SCLEROSIS;DISEASE;
PA139;ACE;GENE;PA445018;CARDIOMYOPATHIES;DISEASE;
PA139;ACE;GENE;PA445019;MYOCARDIAL INFARCTION;DISEASE;
PA139;ACE;GENE;PA446479;HYPERTROPHY, LEFT VENTRICULAR;DISEASE;PD
PA139;ACE;GENE;PA447004;MIGRAINE WITH AURA;DISEASE;
PA139;ACE;GENE;PA447076;HEADACHE DISORDERS;DISEASE;
PA139;ACE;GENE;PA447178;PULMONARY DISEASE, CHRONIC OBSTRUCTIVE;DISEASE;PD
PA139;ACE;GENE;PA447207;DEPRESSIVE DISORDER;DISEASE;PD
PA139;ACE;GENE;PA447288;ESSENTIAL HYPERTENSION;DISEASE;PD
PA139;ACE;GENE;PA447321;MAJOR DEPRESSIVE DISORDER;DISEASE;PD
PA37183;UGT1A8;GENE;PA165817016;KIDNEY TRANSPLANTATION;DISEASE;PD
PA37183;UGT1A8;GENE;PA166048848;MENOPAUSE;DISEASE;PD
PA37183;UGT1A8;GENE;PA444065;EPILEPSY;DISEASE;PD
PA37183;UGT1A8;GENE;PA444318;GOUT;DISEASE;PD
PA37183;UGT1A8;GENE;PA445062;NEOPLASMS;DISEASE;
PA37183;UGT1A8;GENE;PA445601;OSTEOSARCOMA;DISEASE;
PA37183;UGT1A8;GENE;PA445629;SEIZURES;DISEASE;PD
PA37183;UGT1A8;GENE;PA447216;SCHIZOPHRENIA;DISEASE;PD
PA36384;TCF19;GENE;PA447230;HIV INFECTIOUS DISEASE;DISEASE;PD
PA36301;TACC3;GENE;PA443512;URINARY BLADDER NEOPLASMS;DISEASE;
PA134925480;CERS6;GENE;PA443434;RHEUMATOID ARTHRITIS;DISEASE;PD
PA24570;ADH1A;GENE;PA443309;ALCOHOLISM;DISEASE;
PA235;LTC4S;GENE;PA443450;ASTHMA;DISEASE;PD
PA235;LTC4S;GENE;PA445999;URTICARIA;DISEASE;PD
PA34323;RELN;GENE;PA447216;SCHIZOPHRENIA;DISEASE;
PA134952671;IFNL3;GENE;PA444445;HEPATITIS C VIRUS INFECTION;DISEASE;PD
PA134952671;IFNL3;GENE;PA445016;MYELOPROLIFERATIVE DISORDER;DISEASE;PD
PA134952671;IFNL3;GENE;PA445506;RECURRENCE;DISEASE;PD
PA134952671;IFNL3;GENE;PA446862;HEPATITIS B, CHRONIC;DISEASE;PD
PA134952671;IFNL3;GENE;PA446863;CHRONIC HEPATITIS C VIRUS INFECTION;DISEASE;PD
PA134952671;IFNL3;GENE;PA447230;HIV INFECTIOUS DISEASE;DISEASE;PD
PA162396840;NALCN;GENE;PA446155;ACUTE LYMPHOBLASTIC LEUKEMIA;DISEASE;
PA35686;SF3B1;GENE;PA444903;MELANOMA;DISEASE;
PA29476;HSD11B1;GENE;PA165817016;KIDNEY TRANSPLANTATION;DISEASE;
PA28824;GP6;GENE;PA443796;CORONARY ARTERY DISEASE;DISEASE;PD
PA35812;SLC15A2;GENE;PA444447;HEPATOCELLULAR CARCINOMA;DISEASE;PD
PA296;RELA;GENE;PA164925725;TOXIC LIVER DISEASE;DISEASE;PD
PA296;RELA;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA296;RELA;GENE;PA444552;HYPERTENSION;DISEASE;
PA134991624;NECTIN4;GENE;PA445043;OPIOID-RELATED DISORDERS;DISEASE;PD
PA134991624;NECTIN4;GENE;PA445437;PRURITUS;DISEASE;PD
PA37974;XYLT2;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA37974;XYLT2;GENE;PA445846;THROMBOCYTOPENIA;DISEASE;PD
PA162378956;LKAAEAR1;GENE;PA445043;OPIOID-RELATED DISORDERS;DISEASE;PD
PA31419;MYOM2;GENE;PA165108401;ACUTE CORONARY SYNDROME;DISEASE;PD
PA31419;MYOM2;GENE;PA166129560;MAJOR ADVERSE CARDIAC EVENTS (MACE);DISEASE;PD
PA27832;EPM2A;GENE;PA447216;SCHIZOPHRENIA;DISEASE;PD
PA134992016;CXXC4;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA30899;MOBP;GENE;PA443332;AMYOTROPHIC LATERAL SCLEROSIS;DISEASE;PD
PA92;CAMK2D;GENE;PA443622;CARCINOMA, NON-SMALL-CELL LUNG;DISEASE;
PA332;SLC22A4;GENE;PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PD
PA332;SLC22A4;GENE;PA446171;CHRONIC MYELOGENOUS LEUKEMIA, BCR-ABL1 POSITIVE;DISEASE;PD
PA38444;CPA6;GENE;PA443890;DIABETES MELLITUS, TYPE 2;DISEASE;PD
PA29899;INSRR;GENE;PA162263533;NEPHROTOXICITY;DISEASE;PD
PA36362;TBX21;GENE;PA443450;ASTHMA;DISEASE;PD
PA26091;CASP7;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA24918;AQP1;GENE;PA443314;ALOPECIA;DISEASE;PD
PA24918;AQP1;GENE;PA443340;ANEMIA;DISEASE;PD
PA24918;AQP1;GENE;PA444773;LEUKOPENIA;DISEASE;PD
PA24918;AQP1;GENE;PA444937;MESOTHELIOMA;DISEASE;PD
PA24918;AQP1;GENE;PA445846;THROMBOCYTOPENIA;DISEASE;PD
PA174;GNAQ;GENE;PA444903;MELANOMA;DISEASE;
PA25254;BAP1;GENE;PA444903;MELANOMA;DISEASE;
PA25084;ATF2;GENE;PA445210;PAIN, POSTOPERATIVE;DISEASE;PD
PA288;PTGER3;GENE;PA443450;ASTHMA;DISEASE;PD
PA288;PTGER3;GENE;PA443803;COUGH;DISEASE;PD
PA288;PTGER3;GENE;PA444552;HYPERTENSION;DISEASE;PD
PA28130;FGFR4;GENE;PA166123507;DISCONTINUATION;DISEASE;PD
PA28130;FGFR4;GENE;PA443560;BREAST NEOPLASMS;DISEASE;PD
PA31314;MUC16;GENE;PA445048;NAUSEA;DISEASE;PD
PA31314;MUC16;GENE;PA446051;VOMITING;DISEASE;PD
PA134879499;PRORP;GENE;PA443450;ASTHMA;DISEASE;PD
PA38015;UGGT2;GENE;PA447288;ESSENTIAL HYPERTENSION;DISEASE;PD
PA368;XPA;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA33130;PDE4D;GENE;PA445086;NEPHROSCLEROSIS;DISEASE;PD
PA33130;PDE4D;GENE;PA447216;SCHIZOPHRENIA;DISEASE;PD
PA35055;HLA-A;GENE;PA162316739;MACULOPAPULAR EXANTHEMA;DISEASE;PD
PA35055;HLA-A;GENE;PA164925725;TOXIC LIVER DISEASE;DISEASE;
PA35055;HLA-A;GENE;PA165108357;ERYTHEMA MULTIFORME NOS;DISEASE;
PA35055;HLA-A;GENE;PA166119041;DRUG-INDUCED LIVER INJURY;DISEASE;
PA35055;HLA-A;GENE;PA166120927;DRUG REACTION WITH EOSINOPHILIA AND SYSTEMIC SYMPTOMS;DISEASE;PD
PA35055;HLA-A;GENE;PA166120929;SEVERE CUTANEOUS ADVERSE REACTIONS;DISEASE;PD
PA35055;HLA-A;GENE;PA166151827;ADVERSE EVENTS;DISEASE;PD
PA35055;HLA-A;GENE;PA443560;BREAST NEOPLASMS;DISEASE;
PA35055;HLA-A;GENE;PA443936;DRUG HYPERSENSITIVITY;DISEASE;PD
PA35055;HLA-A;GENE;PA443937;DRUG TOXICITY;DISEASE;
PA35055;HLA-A;GENE;PA444059;EPIDERMAL NECROLYSIS, TOXIC;DISEASE;PD
PA35055;HLA-A;GENE;PA444065;EPILEPSY;DISEASE;PD
PA35055;HLA-A;GENE;PA444109;EXANTHEMA;DISEASE;
PA35055;HLA-A;GENE;PA444445;HEPATITIS C;DISEASE;
PA35055;HLA-A;GENE;PA444546;HYPERSENSITIVITY;DISEASE;
PA35055;HLA-A;GENE;PA444684;KIDNEY FAILURE, CHRONIC;DISEASE;
PA35055;HLA-A;GENE;PA445062;NEOPLASMS;DISEASE;
PA35055;HLA-A;GENE;PA445096;NEURALGIA;DISEASE;
PA35055;HLA-A;GENE;PA445738;STEVENS-JOHNSON SYNDROME;DISEASE;PD
PA35055;HLA-A;GENE;PA447199;BIPOLAR DISORDER;DISEASE;
PA35055;HLA-A;GENE;PA447216;SCHIZOPHRENIA;DISEASE;
PA29486;HSD3B1;GENE;PA443450;ASTHMA;DISEASE;PD
PA30699;MCOLN1;GENE;PA446199;OVERDOSE;DISEASE;PD
PA31134;MSH3;GENE;PA444773;LEUKOPENIA;DISEASE;
PA31134;MSH3;GENE;PA446155;PRECURSOR CELL LYMPHOBLASTIC LEUKEMIA-LYMPHOMA;DISEASE;
PA134980674;RHBDF2;GENE;PA445062;NEOPLASMS;DISEASE;PD
PA28066;FCGR3B;GENE;PA443434;ARTHRITIS, RHEUMATOID;DISEASE;
PA30852;MLLT3;GENE;PA443450;ASTHMA;DISEASE;PD
PA30852;MLLT3;GENE;PA443512;URINARY BLADDER NEOPLASMS;DISEASE;PD
PA205;ITGB3;GENE;PA165108401;ACUTE CORONARY SYNDROME;DISEASE;PD
PA205;ITGB3;GENE;PA443796;CORONARY ARTERY DISEASE;DISEASE;PD
PA205;ITGB3;GENE;PA445019;MYOCARDIAL INFARCTION;DISEASE;PD
PA28794;GNMT;GENE;PA446155;ACUTE LYMPHOBLASTIC LEUKEMIA;DISEASE;PD
PA144596358;SLFN11;GENE;PA445597;SARCOMA, EWING'S;DISEASE;
PA28440;FXR2;GENE;PA447197;ATTENTION DEFICIT DISORDER WITH HYPERACTIVITY;DISEASE;PD
PA27093;CYP1A2;GENE;PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PD
PA27093;CYP1A2;GENE;PA166048714;PREGNANCY;DISEASE;
PA27093;CYP1A2;GENE;PA166123307;INSOMNIA;DISEASE;PD
PA27093;CYP1A2;GENE;PA166123368;SCHIZOAFFECTIVE DISORDER;DISEASE;
PA27093;CYP1A2;GENE;PA443227;ABORTION, SPONTANEOUS;DISEASE;PD
PA27093;CYP1A2;GENE;PA443434;RHEUMATOID ARTHRITIS;DISEASE;PD
PA27093;CYP1A2;GENE;PA443940;PATENT DUCTUS ARTERIOSUS;DISEASE;
PA27093;CYP1A2;GENE;PA445019;MYOCARDIAL INFARCTION;DISEASE;PD
PA27093;CYP1A2;GENE;PA445043;OPIOID-RELATED DISORDERS;DISEASE;PD
PA27093;CYP1A2;GENE;PA445629;SEIZURES;DISEASE;PD
PA27093;CYP1A2;GENE;PA445876;TOBACCO USE DISORDER;DISEASE;
PA27093;CYP1A2;GENE;PA446432;BETA-THALASSEMIA AND RELATED DISEASES;DISEASE;
PA27093;CYP1A2;GENE;PA447216;SCHIZOPHRENIA;DISEASE;PD
PA27093;CYP1A2;GENE;PA447321;MAJOR DEPRESSIVE DISORDER;DISEASE;PD
PA369;XRCC1;GENE;PA166123207;OVERALL SURVIVAL;DISEASE;PD
PA369;XRCC1;GENE;PA443560;BREAST NEOPLASMS;DISEASE;PD
PA369;XRCC1;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA369;XRCC1;GENE;PA443626;CARCINOMA, SQUAMOUS CELL;DISEASE;PD
PA369;XRCC1;GENE;PA443685;UTERINE CERVICAL NEOPLASM;DISEASE;PD
PA369;XRCC1;GENE;PA443756;COLONIC NEOPLASMS;DISEASE;PD
PA369;XRCC1;GENE;PA444818;LUNG NEOPLASMS;DISEASE;PD
PA369;XRCC1;GENE;PA445062;NEOPLASMS;DISEASE;PD
PA369;XRCC1;GENE;PA445204;OVARIAN NEOPLASMS;DISEASE;PD
PA369;XRCC1;GENE;PA445503;RECTAL NEOPLASMS;DISEASE;PD
PA369;XRCC1;GENE;PA446108;COLORECTAL NEOPLASMS;DISEASE;PD
PA244;ABCC1;GENE;PA443421;CARDIAC RHYTHM DISEASE;DISEASE;PD
PA244;ABCC1;GENE;PA443434;RHEUMATOID ARTHRITIS;DISEASE;PD
PA244;ABCC1;GENE;PA443450;ASTHMA;DISEASE;PD
PA244;ABCC1;GENE;PA443937;DRUG TOXICITY;DISEASE;PD
PA244;ABCC1;GENE;PA444845;NON-HODGKIN LYMPHOMA;DISEASE;PD
PA244;ABCC1;GENE;PA445062;NEOPLASMS;DISEASE;PD
PA244;ABCC1;GENE;PA445113;NEUTROPENIA;DISEASE;PD
PA244;ABCC1;GENE;PA445451;PSORIASIS;DISEASE;PD
PA244;ABCC1;GENE;PA446108;COLORECTAL NEOPLASMS;DISEASE;PD
PA244;ABCC1;GENE;PA447230;HIV INFECTIOUS DISEASE;DISEASE;PD
PA33409;PLIN1;GENE;PA128406954;WEIGHT GAIN;DISEASE;PD
PA33409;PLIN1;GENE;PA443890;DIABETES MELLITUS, TYPE 2;DISEASE;PD
PA33782;WNK1;GENE;PA444552;HYPERTENSION;DISEASE;PD
PA134962723;ZSCAN25;GENE;PA165817016;KIDNEY TRANSPLANTATION;DISEASE;
PA134962723;ZSCAN25;GENE;PA443937;DRUG TOXICITY;DISEASE;
PA134962723;ZSCAN25;GENE;PA444859;MALARIA;DISEASE;
PA134962723;ZSCAN25;GENE;PA445043;OPIOID-RELATED DISORDERS;DISEASE;PD
PA134962723;ZSCAN25;GENE;PA447230;HIV INFECTIOUS DISEASE;DISEASE;
PA134962723;ZSCAN25;GENE;PA447247;LIVER TRANSPLANTATION;DISEASE;
PA26242;CD84;GENE;PA443434;RHEUMATOID ARTHRITIS;DISEASE;PD
PA26242;CD84;GENE;PA445451;PSORIASIS;DISEASE;PD
PA142671708;GRAMD1B;GENE;PA447199;BIPOLAR DISORDER;DISEASE;PD
PA134991391;CEP68;GENE;PA443450;ASTHMA;DISEASE;PD
PA33761;PRKCB;GENE;PA444522;HYPERGLYCEMIA;DISEASE;PD
PA162384080;DSE;GENE;PA445425;PROSTATIC NEOPLASMS;DISEASE;PD
PA27810;EPB41;GENE;PA445876;TOBACCO USE DISORDER;DISEASE;PD
PA30540;MAFK;GENE;PA164925725;TOXIC LIVER DISEASE;DISEASE;PD
PA30540;MAFK;GENE;PA166119041;DRUG-INDUCED LIVER INJURY;DISEASE;PD
PA28237;FOXO1;GENE;PA443560;BREAST NEOPLASMS;DISEASE;PD
PA28237;FOXO1;GENE;PA445113;NEUTROPENIA;DISEASE;PD
PA28237;FOXO1;GENE;PA445204;OVARIAN NEOPLASMS;DISEASE;
PA298;RRM1;GENE;PA443560;BREAST NEOPLASMS;DISEASE;PD
PA298;RRM1;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA298;RRM1;GENE;PA444760;LEUKEMIA, MYELOID, ACUTE;DISEASE;PD
PA298;RRM1;GENE;PA444937;MESOTHELIOMA;DISEASE;PD
PA298;RRM1;GENE;PA445062;NEOPLASMS;DISEASE;PD
PA25985;CA10;GENE;PA443450;ASTHMA;DISEASE;PD
PA37180;UGT1A5;GENE;PA444065;EPILEPSY;DISEASE;
PA37180;UGT1A5;GENE;PA444318;GOUT;DISEASE;PD
PA37180;UGT1A5;GENE;PA445601;OSTEOSARCOMA;DISEASE;
PA37180;UGT1A5;GENE;PA447216;SCHIZOPHRENIA;DISEASE;PD
PA29977;ITPKC;GENE;PA444977;MUCOCUTANEOUS LYMPH NODE SYNDROME;DISEASE;
PA290;PTGFR;GENE;PA444282;OPEN-ANGLE GLAUCOMA;DISEASE;PD
PA162405070;SULT1C4;GENE;PA445425;PROSTATIC NEOPLASMS;DISEASE;PD
PA31751;NR1H3;GENE;PA443796;CORONARY ARTERY DISEASE;DISEASE;PD
PA31751;NR1H3;GENE;PA444552;HYPERTENSION;DISEASE;PD
PA30374;LIG3;GENE;PA445204;OVARIAN NEOPLASMS;DISEASE;PD
PA27923;EXO1;GENE;PA445058;METASTATIC NEOPLASM;DISEASE;PD
PA27664;EGF;GENE;PA445425;PROSTATIC NEOPLASMS;DISEASE;
PA27664;EGF;GENE;PA445503;RECTAL NEOPLASMS;DISEASE;PD
PA27664;EGF;GENE;PA446108;COLORECTAL NEOPLASMS;DISEASE;PD
PA232;LPL;GENE;PA446120;HYPERTRIGLYCERIDEMIA;DISEASE;PD
PA261;SERPINE1;GENE;PA444997;MUSCULAR DISEASES;DISEASE;
PA261;SERPINE1;GENE;PA445187;OSTEONECROSIS;DISEASE;
PA261;SERPINE1;GENE;PA445273;PEMPHIGUS;DISEASE;
PA261;SERPINE1;GENE;PA446155;ACUTE LYMPHOBLASTIC LEUKEMIA;DISEASE;PD
PA261;SERPINE1;GENE;PA447321;MAJOR DEPRESSIVE DISORDER;DISEASE;PD
PA359;TYMS;GENE;PA164925725;TOXIC LIVER DISEASE;DISEASE;PD
PA359;TYMS;GENE;PA165817398;MYELOSUPPRESSION;DISEASE;
PA359;TYMS;GENE;PA166114377;HAND-FOOT SYNDROME;DISEASE;
PA359;TYMS;GENE;PA166122058;MUCOSITIS;DISEASE;PD
PA359;TYMS;GENE;PA166123007;HEMATOPOIETIC STEM CELL TRANSPLANTATION;DISEASE;PD
PA359;TYMS;GENE;PA166123026;PROGRESSION-FREE SURVIVAL;DISEASE;PD
PA359;TYMS;GENE;PA166123207;OVERALL SURVIVAL;DISEASE;PD
PA359;TYMS;GENE;PA166123507;DISCONTINUATION;DISEASE;
PA359;TYMS;GENE;PA166124386;GASTROINTESTINAL TOXICITY;DISEASE;PD
PA359;TYMS;GENE;PA166151827;ADVERSE EVENTS;DISEASE;
PA359;TYMS;GENE;PA166153403;GASTROESOPHAGEAL CANCER;DISEASE;
PA359;TYMS;GENE;PA443265;ADENOCARCINOMA;DISEASE;
PA359;TYMS;GENE;PA443340;ANEMIA;DISEASE;
PA359;TYMS;GENE;PA443434;ARTHRITIS, RHEUMATOID;DISEASE;PD
PA359;TYMS;GENE;PA443448;ASTHENIA;DISEASE;PD
PA359;TYMS;GENE;PA443560;BREAST NEOPLASMS;DISEASE;
PA359;TYMS;GENE;PA443899;DIARRHEA;DISEASE;PD
PA359;TYMS;GENE;PA443937;DRUG TOXICITY;DISEASE;PD
PA359;TYMS;GENE;PA444101;ESOPHAGEAL NEOPLASMS;DISEASE;
PA359;TYMS;GENE;PA444257;GASTROINTESTINAL NEOPLASMS;DISEASE;
PA359;TYMS;GENE;PA444845;LYMPHOMA, NON-HODGKIN;DISEASE;PD
PA359;TYMS;GENE;PA444937;MESOTHELIOMA;DISEASE;PD
PA359;TYMS;GENE;PA445013;MYELODYSPLASTIC SYNDROMES;DISEASE;
PA359;TYMS;GENE;PA445018;CARDIOMYOPATHIES;DISEASE;
PA359;TYMS;GENE;PA445048;NAUSEA;DISEASE;PD
PA359;TYMS;GENE;PA445062;NEOPLASMS;DISEASE;PD
PA359;TYMS;GENE;PA445113;NEUTROPENIA;DISEASE;PD
PA359;TYMS;GENE;PA445218;PANCREATIC NEOPLASMS;DISEASE;PD
PA359;TYMS;GENE;PA445451;PSORIASIS;DISEASE;PD
PA359;TYMS;GENE;PA445503;RECTAL NEOPLASMS;DISEASE;
PA359;TYMS;GENE;PA445742;STOMACH NEOPLASMS;DISEASE;
PA359;TYMS;GENE;PA445746;STOMATITIS;DISEASE;
PA359;TYMS;GENE;PA445846;THROMBOCYTOPENIA;DISEASE;
PA359;TYMS;GENE;PA446051;VOMITING;DISEASE;PD
PA359;TYMS;GENE;PA446108;COLORECTAL NEOPLASMS;DISEASE;PD
PA359;TYMS;GENE;PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;
PA359;TYMS;GENE;PA446155;PRECURSOR CELL LYMPHOBLASTIC LEUKEMIA-LYMPHOMA;DISEASE;PD
PA359;TYMS;GENE;PA446975;NEUROTOXICITY SYNDROMES;DISEASE;
PA359;TYMS;GENE;PA447146;HYPERAMMONEMIA;DISEASE;
PA197;IL4;GENE;PA443450;ASTHMA;DISEASE;PD
PA166;FMO3;GENE;PA445062;NEOPLASMS;DISEASE;PD
PA166;FMO3;GENE;PA445876;TOBACCO USE DISORDER;DISEASE;
PA164718067;CLNK;GENE;PA444552;HYPERTENSION;DISEASE;PD
PA36457;TF;GENE;PA443815;CROHN DISEASE;DISEASE;PD
PA165660455;RICTOR;GENE;PA443560;BREAST NEOPLASMS;DISEASE;
PA34020;PTPRM;GENE;PA443434;RHEUMATOID ARTHRITIS;DISEASE;PD
PA32821;ORMDL3;GENE;PA443450;ASTHMA;DISEASE;
PA29731;IGHMBP2;GENE;PA166279881;ELEVATED LIVER ENZYMES;DISEASE;
PA29731;IGHMBP2;GENE;PA446155;PRECURSOR CELL LYMPHOBLASTIC LEUKEMIA-LYMPHOMA;DISEASE;
PA26007;CACNA1A;GENE;PA447321;MAJOR DEPRESSIVE DISORDER;DISEASE;PD
PA28784;GNG2;GENE;PA447199;BIPOLAR DISORDER;DISEASE;
PA29869;IDO1;GENE;PA446863;CHRONIC HEPATITIS C VIRUS INFECTION;DISEASE;PD
PA28115;FGF2;GENE;PA444985;MULTIPLE MYELOMA;DISEASE;PD
PA28115;FGF2;GENE;PA447207;DEPRESSIVE DISORDER;DISEASE;PD
PA134993717;DOT1L;GENE;PA444552;HYPERTENSION;DISEASE;PD
PA134876212;HCG22;GENE;PA445532;RETINAL DISEASES;DISEASE;PD
PA24880;ATG5;GENE;PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PD
PA142671750;FSIP1;GENE;PA443450;ASTHMA;DISEASE;PD
PA117;COMT;GENE;PA162263533;NEPHROTOXICITY;DISEASE;PD
PA117;COMT;GENE;PA162263534;OTOTOXICITY;DISEASE;PD
PA117;COMT;GENE;PA165108308;TEMPOROMANDIBULAR JOINT DYSFUNCTION SYNDROME;DISEASE;PD
PA117;COMT;GENE;PA165108809;NEONATAL ABSTINENCE SYNDROME;DISEASE;PD
PA117;COMT;GENE;PA166119022;METHAMPHETAMINE DEPENDENCE;DISEASE;PD
PA117;COMT;GENE;PA166123046;SMOKING CESSATION;DISEASE;
PA117;COMT;GENE;PA166151827;ADVERSE EVENTS;DISEASE;PD
PA117;COMT;GENE;PA166185626;SOMNOLENCE;DISEASE;PD
PA117;COMT;GENE;PA443560;BREAST NEOPLASMS;DISEASE;
PA117;COMT;GENE;PA443782;CONSTIPATION;DISEASE;PD
PA117;COMT;GENE;PA443842;DEATH;DISEASE;PD
PA117;COMT;GENE;PA443851;DELIRIUM;DISEASE;PD
PA117;COMT;GENE;PA443928;DIZZINESS;DISEASE;PD
PA117;COMT;GENE;PA443937;DRUG TOXICITY;DISEASE;PD
PA117;COMT;GENE;PA444083;ERYTHEMA;DISEASE;PD
PA117;COMT;GENE;PA444109;EXANTHEMA;DISEASE;PD
PA117;COMT;GENE;PA444510;HYPERALGESIA;DISEASE;PD
PA117;COMT;GENE;PA444949;MIGRAINE WITHOUT AURA;DISEASE;PD
PA117;COMT;GENE;PA445042;NARCOLEPSY;DISEASE;
PA117;COMT;GENE;PA445043;OPIOID-RELATED DISORDERS;DISEASE;PD
PA117;COMT;GENE;PA445048;NAUSEA;DISEASE;PD
PA117;COMT;GENE;PA445062;NEOPLASMS;DISEASE;PD
PA117;COMT;GENE;PA445208;PAIN;DISEASE;PD
PA117;COMT;GENE;PA445210;PAIN, POSTOPERATIVE;DISEASE;PD
PA117;COMT;GENE;PA445254;PARKINSON DISEASE;DISEASE;PD
PA117;COMT;GENE;PA445437;PRURITUS;DISEASE;PD
PA117;COMT;GENE;PA445876;TOBACCO USE DISORDER;DISEASE;PD
PA117;COMT;GENE;PA446051;VOMITING;DISEASE;PD
PA117;COMT;GENE;PA446264;URINARY RETENTION;DISEASE;PD
PA117;COMT;GENE;PA447004;MIGRAINE WITH AURA;DISEASE;PD
PA117;COMT;GENE;PA447196;ANXIETY DISORDERS;DISEASE;PD
PA117;COMT;GENE;PA447197;ATTENTION DEFICIT DISORDER WITH HYPERACTIVITY;DISEASE;PD
PA117;COMT;GENE;PA447199;BIPOLAR DISORDER;DISEASE;
PA117;COMT;GENE;PA447207;DEPRESSIVE DISORDER;DISEASE;PD
PA117;COMT;GENE;PA447211;OBSESSIVE-COMPULSIVE DISORDER;DISEASE;
PA117;COMT;GENE;PA447212;PANIC DISORDER;DISEASE;
PA117;COMT;GENE;PA447216;SCHIZOPHRENIA;DISEASE;PD
PA117;COMT;GENE;PA447218;PHYSIOLOGICAL SEXUAL DISORDER;DISEASE;PD
PA117;COMT;GENE;PA447268;TARDIVE DYSKINESIA;DISEASE;PD
PA117;COMT;GENE;PA447321;MAJOR DEPRESSIVE DISORDER;DISEASE;PD
PA27846;ERBB3;GENE;PA443560;BREAST NEOPLASMS;DISEASE;PD
PA162391316;HNRNPH2;GENE;PA443367;FABRY DISEASE;DISEASE;PD
PA162395821;MEX3C;GENE;PA445187;OSTEONECROSIS;DISEASE;PD
PA31709;NPHS1;GENE;PA444552;HYPERTENSION;DISEASE;PD
PA134912826;PLEKHH2;GENE;PA443886;DIABETES MELLITUS;DISEASE;PD
PA134912826;PLEKHH2;GENE;PA444552;HYPERTENSION;DISEASE;PD
PA193;HTR2A;GENE;PA128406954;WEIGHT GAIN;DISEASE;PD
PA193;HTR2A;GENE;PA166151827;ADVERSE EVENTS;DISEASE;PD
PA193;HTR2A;GENE;PA166264221;DIMINISHED ABILITY TO CONCENTRATE;DISEASE;PD
PA193;HTR2A;GENE;PA443319;ALZHEIMER DISEASE;DISEASE;PD
PA193;HTR2A;GENE;PA443899;DIARRHEA;DISEASE;PD
PA193;HTR2A;GENE;PA443928;DIZZINESS;DISEASE;PD
PA193;HTR2A;GENE;PA443937;DRUG TOXICITY;DISEASE;PD
PA193;HTR2A;GENE;PA445048;NAUSEA;DISEASE;PD
PA193;HTR2A;GENE;PA445917;TREMOR;DISEASE;PD
PA193;HTR2A;GENE;PA446051;VOMITING;DISEASE;PD
PA193;HTR2A;GENE;PA447196;ANXIETY DISORDERS;DISEASE;PD
PA193;HTR2A;GENE;PA447198;AUTISM;DISEASE;PD
PA193;HTR2A;GENE;PA447199;BIPOLAR DISORDER;DISEASE;PD
PA193;HTR2A;GENE;PA447207;DEPRESSIVE DISORDER;DISEASE;PD
PA193;HTR2A;GENE;PA447211;OBSESSIVE-COMPULSIVE DISORDER;DISEASE;PD
PA193;HTR2A;GENE;PA447215;PSYCHOTIC DISORDER;DISEASE;PD
PA193;HTR2A;GENE;PA447216;SCHIZOPHRENIA;DISEASE;PD
PA193;HTR2A;GENE;PA447218;PHYSIOLOGICAL SEXUAL DISORDER;DISEASE;PD
PA193;HTR2A;GENE;PA447230;HIV INFECTIOUS DISEASE;DISEASE;PD
PA193;HTR2A;GENE;PA447268;TARDIVE DYSKINESIA;DISEASE;PD
PA193;HTR2A;GENE;PA447278;DEPRESSION;DISEASE;PD
PA193;HTR2A;GENE;PA447321;MAJOR DEPRESSIVE DISORDER;DISEASE;PD
PA36113;SRD5A2;GENE;PA445425;PROSTATIC NEOPLASMS;DISEASE;PD
PA134893289;ECT2L;GENE;PA443560;BREAST NEOPLASMS;DISEASE;PD
PA24500;ACYP2;GENE;PA145069467;HEARING LOSS;DISEASE;PD
PA24500;ACYP2;GENE;PA162263534;OTOTOXICITY;DISEASE;PD
PA24500;ACYP2;GENE;PA443557;BRAIN NEOPLASMS;DISEASE;PD
PA142671159;PPA2;GENE;PA447216;SCHIZOPHRENIA;DISEASE;PD
PA304;SCN5A;GENE;PA159018367;BRUGADA SYNDROME;DISEASE;
