Gene_ID;Gene;Entity1_type;Chemical_ID;Chemical;Entity2_type;LADME
PA29899;INSRR;GENE;PA165949771;GLUCARPIDASE;CHEMICAL;PD
PA36362;TBX21;GENE;PA10832;CORTICOSTEROIDS;CHEMICAL;PD
PA26091;CASP7;GENE;PA164713176;PLATINUM COMPOUNDS;CHEMICAL;PD
PA26091;CASP7;GENE;PA449383;DOCETAXEL;CHEMICAL;PD
PA26091;CASP7;GENE;PA449748;GEMCITABINE;CHEMICAL;PD
PA26091;CASP7;GENE;PA450761;PACLITAXEL;CHEMICAL;PD
PA26091;CASP7;GENE;PA451881;VINORELBINE;CHEMICAL;PD
PA33439;PML;GENE;PA448486;ARSENIC TRIOXIDE;CHEMICAL;
PA33439;PML;GENE;PA451746;TRETINOIN;CHEMICAL;
PA26849;CPT2;GENE;PA166350462;TRIHEPTANOIN;CHEMICAL;
PA24918;AQP1;GENE;PA449014;CISPLATIN;CHEMICAL;PD
PA31712;NPM1;GENE;PA166153473;VENETOCLAX;CHEMICAL;
PA31712;NPM1;GENE;PA166169917;MIDOSTAURIN;CHEMICAL;
PA24597;ADRA1D;GENE;PA164712344;ALPHA-ADRENORECEPTOR ANTAGONISTS;CHEMICAL;
PA24597;ADRA1D;GENE;PA449396;DOPAMINE;CHEMICAL;
PA24597;ADRA1D;GENE;PA449470;EPINEPHRINE;CHEMICAL;
PA24597;ADRA1D;GENE;PA450121;ISOPROTERENOL;CHEMICAL;
PA24597;ADRA1D;GENE;PA450431;METHOXAMINE;CHEMICAL;
PA24597;ADRA1D;GENE;PA450649;NOREPINEPHRINE;CHEMICAL;
PA24597;ADRA1D;GENE;PA450935;PHENYLEPHRINE;CHEMICAL;
PA24674;AKR1A1;GENE;PA165291922;DOXORUBICINOL;CHEMICAL;
PA24674;AKR1A1;GENE;PA166248083;DAUNORUBICINOL;CHEMICAL;
PA25084;ATF2;GENE;PA449599;FENTANYL;CHEMICAL;PD
PA288;PTGER3;GENE;PA164712308;ACE INHIBITORS, PLAIN;CHEMICAL;PD
PA288;PTGER3;GENE;PA448497;ASPIRIN;CHEMICAL;PD
PA87;CACNB1;GENE;PA448871;CELECOXIB;CHEMICAL;
PA28130;FGFR4;GENE;PA128406956;FLUOROURACIL;CHEMICAL;PD
PA28130;FGFR4;GENE;PA164746311;EVEROLIMUS;CHEMICAL;PD
PA28130;FGFR4;GENE;PA164924492;BRIVANIB;CHEMICAL;
PA28130;FGFR4;GENE;PA449165;CYCLOPHOSPHAMIDE;CHEMICAL;PD
PA28130;FGFR4;GENE;PA450428;METHOTREXATE;CHEMICAL;PD
PA29989;JAK2;GENE;PA166268921;ROPEGINTERFERON ALFA-2B;CHEMICAL;
PA31314;MUC16;GENE;PA452618;OPIOIDS;CHEMICAL;PD
PA134879499;PRORP;GENE;PA164712863;LEUKOTRIENE RECEPTOR ANTAGONISTS;CHEMICAL;
PA134879499;PRORP;GENE;PA451955;ZILEUTON;CHEMICAL;PD
PA38015;UGGT2;GENE;PA449899;HYDROCHLOROTHIAZIDE;CHEMICAL;PD
PA368;XPA;GENE;PA164713176;PLATINUM COMPOUNDS;CHEMICAL;PD
PA33130;PDE4D;GENE;PA151249535;DIURETICS;CHEMICAL;PD
PA33130;PDE4D;GENE;PA451201;QUETIAPINE;CHEMICAL;PD
PA35055;HLA-A;GENE;PA10026;ARIPIPRAZOLE;CHEMICAL;
PA35055;HLA-A;GENE;PA10066;DULOXETINE;CHEMICAL;
PA35055;HLA-A;GENE;PA10074;ESCITALOPRAM;CHEMICAL;
PA35055;HLA-A;GENE;PA152241907;LAPATINIB;CHEMICAL;
PA35055;HLA-A;GENE;PA153561371;EGFR INHIBITORS;CHEMICAL;
PA35055;HLA-A;GENE;PA164742987;CLAVULANATE;CHEMICAL;
PA35055;HLA-A;GENE;PA164749390;PEGINTERFERON ALFA-2A;CHEMICAL;
PA35055;HLA-A;GENE;PA164781042;FLUCLOXACILLIN;CHEMICAL;
PA35055;HLA-A;GENE;PA164783479;DIVALPROEX SODIUM;CHEMICAL;
PA35055;HLA-A;GENE;PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;
PA35055;HLA-A;GENE;PA166182718;IPILIMUMAB;CHEMICAL;
PA35055;HLA-A;GENE;PA166277741;TEBENTAFUSP;CHEMICAL;
PA35055;HLA-A;GENE;PA448015;ACETAMINOPHEN;CHEMICAL;
PA35055;HLA-A;GENE;PA448320;ALLOPURINOL;CHEMICAL;PD
PA35055;HLA-A;GENE;PA448385;AMITRIPTYLINE;CHEMICAL;
PA35055;HLA-A;GENE;PA448406;AMOXICILLIN;CHEMICAL;
PA35055;HLA-A;GENE;PA448687;BUPROPION;CHEMICAL;
PA35055;HLA-A;GENE;PA448689;BUSPIRONE;CHEMICAL;
PA35055;HLA-A;GENE;PA448785;CARBAMAZEPINE;CHEMICAL;PD
PA35055;HLA-A;GENE;PA449015;CITALOPRAM;CHEMICAL;
PA35055;HLA-A;GENE;PA449211;DAPSONE;CHEMICAL;PD
PA35055;HLA-A;GENE;PA449283;DIAZEPAM;CHEMICAL;
PA35055;HLA-A;GENE;PA449594;FENOFIBRATE;CHEMICAL;
PA35055;HLA-A;GENE;PA449673;FLUOXETINE;CHEMICAL;
PA35055;HLA-A;GENE;PA450164;LAMOTRIGINE;CHEMICAL;PD
PA35055;HLA-A;GENE;PA450206;LEVETIRACETAM;CHEMICAL;PD
PA35055;HLA-A;GENE;PA450522;MIRTAZAPINE;CHEMICAL;
PA35055;HLA-A;GENE;PA450530;MODAFINIL;CHEMICAL;
PA35055;HLA-A;GENE;PA450657;NORTRIPTYLINE;CHEMICAL;
PA35055;HLA-A;GENE;PA450688;OLANZAPINE;CHEMICAL;
PA35055;HLA-A;GENE;PA450732;OXCARBAZEPINE;CHEMICAL;PD
PA35055;HLA-A;GENE;PA450801;PAROXETINE;CHEMICAL;
PA35055;HLA-A;GENE;PA450947;PHENYTOIN;CHEMICAL;PD
PA35055;HLA-A;GENE;PA451201;QUETIAPINE;CHEMICAL;
PA35055;HLA-A;GENE;PA451241;RIBAVIRIN;CHEMICAL;
PA35055;HLA-A;GENE;PA451257;RISPERIDONE;CHEMICAL;
PA35055;HLA-A;GENE;PA451333;SERTRALINE;CHEMICAL;
PA35055;HLA-A;GENE;PA451614;TERBINAFINE;CHEMICAL;
PA35055;HLA-A;GENE;PA451632;TETANUS ANTITOXIN;CHEMICAL;
PA35055;HLA-A;GENE;PA451686;TICLOPIDINE;CHEMICAL;
PA35055;HLA-A;GENE;PA451744;TRAZODONE;CHEMICAL;
PA35055;HLA-A;GENE;PA451846;VALPROIC ACID;CHEMICAL;
PA35055;HLA-A;GENE;PA451850;VANCOMYCIN;CHEMICAL;PD
PA35055;HLA-A;GENE;PA451866;VENLAFAXINE;CHEMICAL;
PA35055;HLA-A;GENE;PA451974;ZIPRASIDONE;CHEMICAL;
PA35055;HLA-A;GENE;PA451978;ZONISAMIDE;CHEMICAL;PD
PA29486;HSD3B1;GENE;PA452347;GLUCOCORTICOIDS;CHEMICAL;PD
PA29487;HSD3B2;GENE;PA166160055;CHOLIC ACID;CHEMICAL;
PA30699;MCOLN1;GENE;PA452618;OPIOIDS;CHEMICAL;PD
PA31134;MSH3;GENE;PA450428;METHOTREXATE;CHEMICAL;
PA165752124;NPPA-AS1;GENE;PA448682;BUMETANIDE;CHEMICAL;PD
PA165752124;NPPA-AS1;GENE;PA449719;FUROSEMIDE;CHEMICAL;PD
PA165752124;NPPA-AS1;GENE;PA451733;TORASEMIDE;CHEMICAL;PD
PA134980674;RHBDF2;GENE;PA449599;FENTANYL;CHEMICAL;PD
PA134980674;RHBDF2;GENE;PA450550;MORPHINE;CHEMICAL;PD
PA134980674;RHBDF2;GENE;PA450741;OXYCODONE;CHEMICAL;PD
PA134980674;RHBDF2;GENE;PA452618;OPIOIDS;CHEMICAL;PD
PA30852;MLLT3;GENE;PA164712863;LEUKOTRIENE RECEPTOR ANTAGONISTS;CHEMICAL;
PA30852;MLLT3;GENE;PA449014;CISPLATIN;CHEMICAL;PD
PA30852;MLLT3;GENE;PA450546;MONTELUKAST;CHEMICAL;PD
PA205;ITGB3;GENE;PA448006;ABCIXIMAB;CHEMICAL;
PA205;ITGB3;GENE;PA448497;ASPIRIN;CHEMICAL;PD
PA205;ITGB3;GENE;PA449053;CLOPIDOGREL;CHEMICAL;PD
PA205;ITGB3;GENE;PA449483;EPTIFIBATIDE;CHEMICAL;
PA205;ITGB3;GENE;PA451698;TIROFIBAN;CHEMICAL;
PA28794;GNMT;GENE;PA450379;MERCAPTOPURINE;CHEMICAL;PD
PA28794;GNMT;GENE;PA450423;L-METHIONINE;CHEMICAL;
PA144596358;SLFN11;GENE;PA150481186;TOPOISOMERASE I INHIBITORS;CHEMICAL;
PA28440;FXR2;GENE;PA450464;METHYLPHENIDATE;CHEMICAL;PD
PA27093;CYP1A2;GENE;PA10026;ARIPIPRAZOLE;CHEMICAL;
PA27093;CYP1A2;GENE;PA10035;BROMAZEPAM;CHEMICAL;
PA27093;CYP1A2;GENE;PA10066;DULOXETINE;CHEMICAL;
PA27093;CYP1A2;GENE;PA10074;ESCITALOPRAM;CHEMICAL;PD
PA27093;CYP1A2;GENE;PA10804;IMATINIB;CHEMICAL;PD
PA27093;CYP1A2;GENE;PA134687924;ERLOTINIB;CHEMICAL;
PA27093;CYP1A2;GENE;PA164746058;ALBENDAZOLE;CHEMICAL;
PA27093;CYP1A2;GENE;PA164760843;DEFERASIROX;CHEMICAL;
PA27093;CYP1A2;GENE;PA164783479;DIVALPROEX SODIUM;CHEMICAL;
PA27093;CYP1A2;GENE;PA165946873;VEMURAFENIB;CHEMICAL;
PA27093;CYP1A2;GENE;PA166163418;RUCAPARIB;CHEMICAL;
PA27093;CYP1A2;GENE;PA166163659;N-DESMETHYLCLOZAPINE;CHEMICAL;
PA27093;CYP1A2;GENE;PA166164916;DESMETHYL OLANZAPINE;CHEMICAL;
PA27093;CYP1A2;GENE;PA448015;ACETAMINOPHEN;CHEMICAL;
PA27093;CYP1A2;GENE;PA448385;AMITRIPTYLINE;CHEMICAL;
PA27093;CYP1A2;GENE;PA448687;BUPROPION;CHEMICAL;
PA27093;CYP1A2;GENE;PA448689;BUSPIRONE;CHEMICAL;
PA27093;CYP1A2;GENE;PA448710;CAFFEINE;CHEMICAL;PD
PA27093;CYP1A2;GENE;PA448785;CARBAMAZEPINE;CHEMICAL;
PA27093;CYP1A2;GENE;PA449015;CITALOPRAM;CHEMICAL;
PA27093;CYP1A2;GENE;PA449048;CLOMIPRAMINE;CHEMICAL;
PA27093;CYP1A2;GENE;PA449053;CLOPIDOGREL;CHEMICAL;PD
PA27093;CYP1A2;GENE;PA449061;CLOZAPINE;CHEMICAL;PD
PA27093;CYP1A2;GENE;PA449197;DACARBAZINE;CHEMICAL;
PA27093;CYP1A2;GENE;PA449233;DESIPRAMINE;CHEMICAL;
PA27093;CYP1A2;GENE;PA449283;DIAZEPAM;CHEMICAL;
PA27093;CYP1A2;GENE;PA449409;DOXEPIN;CHEMICAL;
PA27093;CYP1A2;GENE;PA449673;FLUOXETINE;CHEMICAL;
PA27093;CYP1A2;GENE;PA449690;FLUVOXAMINE;CHEMICAL;
PA27093;CYP1A2;GENE;PA449969;IMIPRAMINE;CHEMICAL;
PA27093;CYP1A2;GENE;PA450164;LAMOTRIGINE;CHEMICAL;
PA27093;CYP1A2;GENE;PA450180;LANSOPRAZOLE;CHEMICAL;
PA27093;CYP1A2;GENE;PA450192;LEFLUNOMIDE;CHEMICAL;PD
PA27093;CYP1A2;GENE;PA450522;MIRTAZAPINE;CHEMICAL;
PA27093;CYP1A2;GENE;PA450530;MODAFINIL;CHEMICAL;
PA27093;CYP1A2;GENE;PA450657;NORTRIPTYLINE;CHEMICAL;
PA27093;CYP1A2;GENE;PA450688;OLANZAPINE;CHEMICAL;PD
PA27093;CYP1A2;GENE;PA450704;OMEPRAZOLE;CHEMICAL;
PA27093;CYP1A2;GENE;PA450732;OXCARBAZEPINE;CHEMICAL;
PA27093;CYP1A2;GENE;PA450801;PAROXETINE;CHEMICAL;PD
PA27093;CYP1A2;GENE;PA450947;PHENYTOIN;CHEMICAL;
PA27093;CYP1A2;GENE;PA451103;PRIMAQUINE;CHEMICAL;
PA27093;CYP1A2;GENE;PA451145;PROPRANOLOL;CHEMICAL;
PA27093;CYP1A2;GENE;PA451201;QUETIAPINE;CHEMICAL;
PA27093;CYP1A2;GENE;PA451257;RISPERIDONE;CHEMICAL;
PA27093;CYP1A2;GENE;PA451333;SERTRALINE;CHEMICAL;
PA27093;CYP1A2;GENE;PA451581;TAMOXIFEN;CHEMICAL;
PA27093;CYP1A2;GENE;PA451647;THEOPHYLLINE;CHEMICAL;
PA27093;CYP1A2;GENE;PA451744;TRAZODONE;CHEMICAL;
PA27093;CYP1A2;GENE;PA451846;VALPROIC ACID;CHEMICAL;
PA27093;CYP1A2;GENE;PA451866;VENLAFAXINE;CHEMICAL;
PA27093;CYP1A2;GENE;PA451906;WARFARIN;CHEMICAL;
PA27093;CYP1A2;GENE;PA451974;ZIPRASIDONE;CHEMICAL;
PA27093;CYP1A2;GENE;PA452233;ANTIPSYCHOTICS;CHEMICAL;PD
PA27093;CYP1A2;GENE;PA452604;XENOBIOTICS;CHEMICAL;
PA27093;CYP1A2;GENE;PA452618;OPIOIDS;CHEMICAL;PD
PA369;XRCC1;GENE;PA128406956;FLUOROURACIL;CHEMICAL;PD
PA369;XRCC1;GENE;PA164713176;PLATINUM COMPOUNDS;CHEMICAL;PD
PA369;XRCC1;GENE;PA166122986;RADIOTHERAPY;CHEMICAL;PD
PA369;XRCC1;GENE;PA449014;CISPLATIN;CHEMICAL;PD
PA369;XRCC1;GENE;PA449165;CYCLOPHOSPHAMIDE;CHEMICAL;PD
PA369;XRCC1;GENE;PA449412;DOXORUBICIN;CHEMICAL;PD
PA244;ABCC1;GENE;PA130620651;ANTHRACYCLINES AND RELATED SUBSTANCES;CHEMICAL;PD
PA244;ABCC1;GENE;PA164712863;LEUKOTRIENE RECEPTOR ANTAGONISTS;CHEMICAL;
PA244;ABCC1;GENE;PA165110775;SN-38;CHEMICAL;
PA244;ABCC1;GENE;PA449383;DOCETAXEL;CHEMICAL;
PA244;ABCC1;GENE;PA449412;DOXORUBICIN;CHEMICAL;PD
PA244;ABCC1;GENE;PA450085;IRINOTECAN;CHEMICAL;PD
PA244;ABCC1;GENE;PA450163;LAMIVUDINE;CHEMICAL;PD
PA244;ABCC1;GENE;PA450264;LOPINAVIR;CHEMICAL;PD
PA244;ABCC1;GENE;PA450428;METHOTREXATE;CHEMICAL;PD
PA244;ABCC1;GENE;PA450546;MONTELUKAST;CHEMICAL;PD
PA244;ABCC1;GENE;PA450761;PACLITAXEL;CHEMICAL;
PA244;ABCC1;GENE;PA451260;RITONAVIR;CHEMICAL;PD
PA244;ABCC1;GENE;PA451879;VINCRISTINE;CHEMICAL;
PA244;ABCC1;GENE;PA451954;ZIDOVUDINE;CHEMICAL;PD
PA33409;PLIN1;GENE;PA451283;ROSIGLITAZONE;CHEMICAL;PD
PA33782;WNK1;GENE;PA449899;HYDROCHLOROTHIAZIDE;CHEMICAL;PD
PA134962723;ZSCAN25;GENE;PA165111722;LUMEFANTRINE;CHEMICAL;
PA134962723;ZSCAN25;GENE;PA450264;LOPINAVIR;CHEMICAL;
PA134962723;ZSCAN25;GENE;PA451578;TACROLIMUS;CHEMICAL;
PA134962723;ZSCAN25;GENE;PA452618;OPIOIDS;CHEMICAL;PD
PA26242;CD84;GENE;PA449515;ETANERCEPT;CHEMICAL;PD
PA142671708;GRAMD1B;GENE;PA450243;LITHIUM;CHEMICAL;PD
PA134991391;CEP68;GENE;PA448497;ASPIRIN;CHEMICAL;PD
PA33761;PRKCB;GENE;PA448499;ATENOLOL;CHEMICAL;PD
PA33761;PRKCB;GENE;PA449256;DEXMEDETOMIDINE;CHEMICAL;
PA162384080;DSE;GENE;PA166123407;ABIRATERONE;CHEMICAL;PD
PA162384080;DSE;GENE;PA451096;PREDNISOLONE;CHEMICAL;PD
PA32962;PAX8;GENE;PA450221;LEVOTHYROXINE;CHEMICAL;
PA27810;EPB41;GENE;PA448687;BUPROPION;CHEMICAL;PD
PA27810;EPB41;GENE;PA450626;NICOTINE;CHEMICAL;PD
PA30540;MAFK;GENE;PA450112;ISONIAZID;CHEMICAL;PD
PA28237;FOXO1;GENE;PA128406956;FLUOROURACIL;CHEMICAL;PD
PA28237;FOXO1;GENE;PA449165;CYCLOPHOSPHAMIDE;CHEMICAL;PD
PA28237;FOXO1;GENE;PA449476;EPIRUBICIN;CHEMICAL;PD
PA298;RRM1;GENE;PA164713176;PLATINUM COMPOUNDS;CHEMICAL;PD
PA298;RRM1;GENE;PA449014;CISPLATIN;CHEMICAL;PD
PA298;RRM1;GENE;PA449027;CLADRIBINE;CHEMICAL;PD
PA298;RRM1;GENE;PA449177;CYTARABINE;CHEMICAL;PD
PA298;RRM1;GENE;PA449748;GEMCITABINE;CHEMICAL;PD
PA165750325;AK4;GENE;PA10005;ADEFOVIR DIPIVOXIL;CHEMICAL;
PA165750325;AK4;GENE;PA10204;TENOFOVIR;CHEMICAL;
PA25985;CA10;GENE;PA449686;FLUTICASONE PROPIONATE;CHEMICAL;PD
PA25985;CA10;GENE;PA450546;MONTELUKAST;CHEMICAL;PD
PA37180;UGT1A5;GENE;PA165958521;FEBUXOSTAT;CHEMICAL;PD
PA37180;UGT1A5;GENE;PA448320;ALLOPURINOL;CHEMICAL;PD
PA37180;UGT1A5;GENE;PA450428;METHOTREXATE;CHEMICAL;
PA37180;UGT1A5;GENE;PA451257;RISPERIDONE;CHEMICAL;PD
PA37180;UGT1A5;GENE;PA451846;VALPROIC ACID;CHEMICAL;
PA29977;ITPKC;GENE;PA164712817;IMMUNOGLOBULINS;CHEMICAL;
PA28971;GRID2;GENE;PA451257;RISPERIDONE;CHEMICAL;PD
PA290;PTGFR;GENE;PA164774763;LATANOPROST;CHEMICAL;PD
PA162405070;SULT1C4;GENE;PA449383;DOCETAXEL;CHEMICAL;PD
PA162405070;SULT1C4;GENE;PA451644;THALIDOMIDE;CHEMICAL;PD
PA31751;NR1H3;GENE;PA448499;ATENOLOL;CHEMICAL;PD
PA31751;NR1H3;GENE;PA451868;VERAPAMIL;CHEMICAL;PD
PA30374;LIG3;GENE;PA449014;CISPLATIN;CHEMICAL;PD
PA30374;LIG3;GENE;PA449165;CYCLOPHOSPHAMIDE;CHEMICAL;PD
PA27923;EXO1;GENE;PA128406956;FLUOROURACIL;CHEMICAL;PD
PA27923;EXO1;GENE;PA448771;CAPECITABINE;CHEMICAL;PD
PA27664;EGF;GENE;PA10040;CETUXIMAB;CHEMICAL;PD
PA27664;EGF;GENE;PA162373091;PANITUMUMAB;CHEMICAL;
PA232;LPL;GENE;PA166400181;OLEZARSEN;CHEMICAL;
PA232;LPL;GENE;PA449594;FENOFIBRATE;CHEMICAL;PD
PA232;LPL;GENE;PA451089;PRAVASTATIN;CHEMICAL;PD
PA261;SERPINE1;GENE;PA449015;CITALOPRAM;CHEMICAL;PD
PA261;SERPINE1;GENE;PA449247;DEXAMETHASONE;CHEMICAL;PD
PA261;SERPINE1;GENE;PA449673;FLUOXETINE;CHEMICAL;PD
PA261;SERPINE1;GENE;PA450466;METHYLPREDNISOLONE;CHEMICAL;
PA261;SERPINE1;GENE;PA452229;ANTIDEPRESSANTS;CHEMICAL;PD
PA359;TYMS;GENE;PA10810;PEMETREXED;CHEMICAL;PD
PA359;TYMS;GENE;PA128406956;FLUOROURACIL;CHEMICAL;PD
PA359;TYMS;GENE;PA130232992;BEVACIZUMAB;CHEMICAL;
PA359;TYMS;GENE;PA131285527;OXALIPLATIN;CHEMICAL;
PA359;TYMS;GENE;PA131625240;RALTITREXED;CHEMICAL;PD
PA359;TYMS;GENE;PA150595617;PLATINUM;CHEMICAL;
PA359;TYMS;GENE;PA164777036;HYDROXYCHLOROQUINE;CHEMICAL;
PA359;TYMS;GENE;PA166182862;FOLFOX;CHEMICAL;PD
PA359;TYMS;GENE;PA166182863;FOLFIRI;CHEMICAL;PD
PA359;TYMS;GENE;PA166182864;XELOX;CHEMICAL;
PA359;TYMS;GENE;PA448492;ASPARAGINASE;CHEMICAL;
PA359;TYMS;GENE;PA448515;AZATHIOPRINE;CHEMICAL;
PA359;TYMS;GENE;PA448771;CAPECITABINE;CHEMICAL;PD
PA359;TYMS;GENE;PA448803;CARBOPLATIN;CHEMICAL;
PA359;TYMS;GENE;PA449014;CISPLATIN;CHEMICAL;
PA359;TYMS;GENE;PA449177;CYTARABINE;CHEMICAL;
PA359;TYMS;GENE;PA449212;DAUNORUBICIN;CHEMICAL;
PA359;TYMS;GENE;PA449383;DOCETAXEL;CHEMICAL;
PA359;TYMS;GENE;PA449476;EPIRUBICIN;CHEMICAL;
PA359;TYMS;GENE;PA449552;ETOPOSIDE;CHEMICAL;
PA359;TYMS;GENE;PA449692;FOLIC ACID;CHEMICAL;
PA359;TYMS;GENE;PA449748;GEMCITABINE;CHEMICAL;
PA359;TYMS;GENE;PA450085;IRINOTECAN;CHEMICAL;PD
PA359;TYMS;GENE;PA450198;LEUCOVORIN;CHEMICAL;
PA359;TYMS;GENE;PA450379;MERCAPTOPURINE;CHEMICAL;
PA359;TYMS;GENE;PA450428;METHOTREXATE;CHEMICAL;PD
PA359;TYMS;GENE;PA450761;PACLITAXEL;CHEMICAL;
PA359;TYMS;GENE;PA451100;PREDNISONE;CHEMICAL;
PA359;TYMS;GENE;PA451547;SULFASALAZINE;CHEMICAL;
PA359;TYMS;GENE;PA451743;TRASTUZUMAB;CHEMICAL;
PA359;TYMS;GENE;PA451879;VINCRISTINE;CHEMICAL;
PA359;TYMS;GENE;PA451996;AZACITIDINE;CHEMICAL;
PA359;TYMS;GENE;PA452620;TEGAFUR;CHEMICAL;PD
PA359;TYMS;GENE;PA452621;ANTINEOPLASTIC AGENTS;CHEMICAL;
PA197;IL4;GENE;PA448497;ASPIRIN;CHEMICAL;PD
PA166;FMO3;GENE;PA130620651;ANTHRACYCLINES AND RELATED SUBSTANCES;CHEMICAL;PD
PA166;FMO3;GENE;PA134308647;ROSUVASTATIN;CHEMICAL;PD
PA166;FMO3;GENE;PA152432599;ITOPRIDE;CHEMICAL;
PA166;FMO3;GENE;PA166164918;OLANZAPINE 10-N-GLUCURONIDE;CHEMICAL;
PA166;FMO3;GENE;PA449212;DAUNORUBICIN;CHEMICAL;
PA166;FMO3;GENE;PA450626;NICOTINE;CHEMICAL;
PA166;FMO3;GENE;PA450688;OLANZAPINE;CHEMICAL;
PA166;FMO3;GENE;PA451565;SULINDAC;CHEMICAL;
PA166;FMO3;GENE;PA451581;TAMOXIFEN;CHEMICAL;
PA164718067;CLNK;GENE;PA164712445;ANTIHYPERTENSIVES;CHEMICAL;PD
PA36457;TF;GENE;PA10004;ADALIMUMAB;CHEMICAL;PD
PA27952;F8;GENE;PA449237;DESMOPRESSIN;CHEMICAL;
PA34020;PTPRM;GENE;PA450428;METHOTREXATE;CHEMICAL;PD
PA29731;IGHMBP2;GENE;PA164760860;PEGASPARGASE;CHEMICAL;
PA29731;IGHMBP2;GENE;PA449165;CYCLOPHOSPHAMIDE;CHEMICAL;
PA29731;IGHMBP2;GENE;PA449177;CYTARABINE;CHEMICAL;
PA29731;IGHMBP2;GENE;PA449212;DAUNORUBICIN;CHEMICAL;
PA29731;IGHMBP2;GENE;PA449412;DOXORUBICIN;CHEMICAL;
PA29731;IGHMBP2;GENE;PA450379;MERCAPTOPURINE;CHEMICAL;
PA29731;IGHMBP2;GENE;PA450428;METHOTREXATE;CHEMICAL;
PA29731;IGHMBP2;GENE;PA451663;THIOGUANINE;CHEMICAL;
PA29731;IGHMBP2;GENE;PA451879;VINCRISTINE;CHEMICAL;
PA26007;CACNA1A;GENE;PA448871;CELECOXIB;CHEMICAL;
PA26007;CACNA1A;GENE;PA452229;ANTIDEPRESSANTS;CHEMICAL;PD
PA429;FGA;GENE;PA448006;ABCIXIMAB;CHEMICAL;
PA429;FGA;GENE;PA449483;EPTIFIBATIDE;CHEMICAL;
PA429;FGA;GENE;PA451698;TIROFIBAN;CHEMICAL;
PA26394;CELSR2;GENE;PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PD
PA29869;IDO1;GENE;PA164779048;INTERFERON ALFA-2A, RECOMBINANT;CHEMICAL;PD
PA29869;IDO1;GENE;PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PD
PA28115;FGF2;GENE;PA162363968;LENALIDOMIDE;CHEMICAL;PD
PA28115;FGF2;GENE;PA449690;FLUVOXAMINE;CHEMICAL;PD
PA28115;FGF2;GENE;PA451644;THALIDOMIDE;CHEMICAL;PD
PA162401195;RFPL4B;GENE;PA166131379;O-DESMETHYLTRAMADOL;CHEMICAL;
PA162401195;RFPL4B;GENE;PA451735;TRAMADOL;CHEMICAL;
PA24415;ABO;GENE;PA164712308;ACE INHIBITORS, PLAIN;CHEMICAL;PD
PA24415;ABO;GENE;PA452637;HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE;CHEMICAL;PD
PA134993717;DOT1L;GENE;PA448765;CANDESARTAN;CHEMICAL;PD
PA134993717;DOT1L;GENE;PA449899;HYDROCHLOROTHIAZIDE;CHEMICAL;PD
PA134876212;HCG22;GENE;PA451749;TRIAMCINOLONE;CHEMICAL;PD
PA24880;ATG5;GENE;PA10004;ADALIMUMAB;CHEMICAL;PD
PA142671750;FSIP1;GENE;PA448497;ASPIRIN;CHEMICAL;PD
PA29631;IDH2;GENE;PA166153473;VENETOCLAX;CHEMICAL;
PA29631;IDH2;GENE;PA166177484;ENASIDENIB;CHEMICAL;
PA29631;IDH2;GENE;PA166400022;VORASIDENIB;CHEMICAL;
PA117;COMT;GENE;PA133822447;CATECHOLAMINES;CHEMICAL;
PA117;COMT;GENE;PA164712362;ANALGESICS;CHEMICAL;
PA117;COMT;GENE;PA164712462;ANTIINFLAMMATORY AGENTS, NON-STEROIDS;CHEMICAL;
PA117;COMT;GENE;PA164712720;DRUGS USED IN NICOTINE DEPENDENCE;CHEMICAL;
PA117;COMT;GENE;PA164712741;ERGOT ALKALOIDS;CHEMICAL;
PA117;COMT;GENE;PA164712898;METHYLDOPA;CHEMICAL;
PA117;COMT;GENE;PA164713257;SELECTIVE SEROTONIN REUPTAKE INHIBITORS;CHEMICAL;PD
PA117;COMT;GENE;PA164745398;BUTORPHANOL;CHEMICAL;PD
PA117;COMT;GENE;PA164747026;TRIHEXYPHENIDYL;CHEMICAL;
PA117;COMT;GENE;PA164748726;ENTACAPONE;CHEMICAL;PD
PA117;COMT;GENE;PA166131303;ETOPOSIDE CATECHOL;CHEMICAL;
PA117;COMT;GENE;PA166227621;LEVOMETHADONE;CHEMICAL;
PA117;COMT;GENE;PA166320903;FREMANEZUMAB;CHEMICAL;PD
PA117;COMT;GENE;PA166320904;GALCANEZUMAB;CHEMICAL;PD
PA117;COMT;GENE;PA166320921;ERENUMAB;CHEMICAL;PD
PA117;COMT;GENE;PA448084;ALFENTANIL;CHEMICAL;
PA117;COMT;GENE;PA448591;BENZTROPINE;CHEMICAL;
PA117;COMT;GENE;PA448685;BUPRENORPHINE;CHEMICAL;PD
PA117;COMT;GENE;PA448687;BUPROPION;CHEMICAL;PD
PA117;COMT;GENE;PA449014;CISPLATIN;CHEMICAL;PD
PA117;COMT;GENE;PA449061;CLOZAPINE;CHEMICAL;PD
PA117;COMT;GENE;PA449088;CODEINE;CHEMICAL;
PA117;COMT;GENE;PA449599;FENTANYL;CHEMICAL;PD
PA117;COMT;GENE;PA449690;FLUVOXAMINE;CHEMICAL;PD
