Chemical_ID;Chemical;Entity1_type;Gene_ID;Gene;Entity2_type;LADME
PA452619;HEROIN;CHEMICAL;PA24696;ALDH2;GENE;
PA452619;HEROIN;CHEMICAL;PA26953;CSNK1E;GENE;PD
PA452619;HEROIN;CHEMICAL;PA27478;DRD2;GENE;PD
PA452619;HEROIN;CHEMICAL;PA28529;GAL;GENE;PD
PA452619;HEROIN;CHEMICAL;PA28992;GRM3;GENE;
PA452619;HEROIN;CHEMICAL;PA29556;HTR3B;GENE;PD
PA452619;HEROIN;CHEMICAL;PA31891;BDNF;GENE;
PA452619;HEROIN;CHEMICAL;PA31942;OPRD1;GENE;PD
PA452619;HEROIN;CHEMICAL;PA31943;OPRK1;GENE;PD
PA452619;HEROIN;CHEMICAL;PA31945;OPRM1;GENE;PD
PA452619;HEROIN;CHEMICAL;PA36017;SOD2;GENE;PD
PA448970;CHLORTHALIDONE;CHEMICAL;PA139;ACE;GENE;PD
PA448970;CHLORTHALIDONE;CHEMICAL;PA256;NPPA;GENE;PD
PA448970;CHLORTHALIDONE;CHEMICAL;PA30886;MMP3;GENE;PD
PA448970;CHLORTHALIDONE;CHEMICAL;PA42;AGT;GENE;PD
PA450616;NEVIRAPINE;CHEMICAL;PA123;CYP2B6;GENE;PD
PA450616;NEVIRAPINE;CHEMICAL;PA124;CYP2C19;GENE;
PA450616;NEVIRAPINE;CHEMICAL;PA126;CYP2C9;GENE;
PA450616;NEVIRAPINE;CHEMICAL;PA128;CYP2D6;GENE;
PA450616;NEVIRAPINE;CHEMICAL;PA130;CYP3A4;GENE;
PA450616;NEVIRAPINE;CHEMICAL;PA131;CYP3A5;GENE;
PA450616;NEVIRAPINE;CHEMICAL;PA134942738;CCHCR1;GENE;PD
PA450616;NEVIRAPINE;CHEMICAL;PA134951826;HCP5;GENE;
PA450616;NEVIRAPINE;CHEMICAL;PA134986024;POLR3G;GENE;PD
PA450616;NEVIRAPINE;CHEMICAL;PA142672032;CYCSP5;GENE;PD
PA450616;NEVIRAPINE;CHEMICAL;PA18;NAT2;GENE;
PA450616;NEVIRAPINE;CHEMICAL;PA182;GSTM1;GENE;PD
PA450616;NEVIRAPINE;CHEMICAL;PA24392;ABCC10;GENE;
PA450616;NEVIRAPINE;CHEMICAL;PA25938;TRAF3IP2;GENE;PD
PA450616;NEVIRAPINE;CHEMICAL;PA267;ABCB1;GENE;PD
PA450616;NEVIRAPINE;CHEMICAL;PA35056;HLA-B;GENE;PD
PA450616;NEVIRAPINE;CHEMICAL;PA35057;HLA-C;GENE;PD
PA450616;NEVIRAPINE;CHEMICAL;PA35068;HLA-DQB1;GENE;PD
PA450616;NEVIRAPINE;CHEMICAL;PA35072;HLA-DRB1;GENE;PD
PA450616;NEVIRAPINE;CHEMICAL;PA36384;TCF19;GENE;PD
PA450616;NEVIRAPINE;CHEMICAL;PA378;NR1I2;GENE;
PA166228921;PLAZOMICIN;CHEMICAL;PA31274;MT-RNR1;GENE;
PA451446;SOMATROPIN RECOMBINANT;CHEMICAL;PA102;CDK4;GENE;
PA451446;SOMATROPIN RECOMBINANT;CHEMICAL;PA35041;COL1A1;GENE;PD
PA451268;ROFECOXIB;CHEMICAL;PA293;PTGS2;GENE;PD
PA165374673;TICAGRELOR;CHEMICAL;PA124;CYP2C19;GENE;
PA165374673;TICAGRELOR;CHEMICAL;PA130;CYP3A4;GENE;
PA165374673;TICAGRELOR;CHEMICAL;PA134865839;SLCO1B1;GENE;
PA165374673;TICAGRELOR;CHEMICAL;PA134971947;P2RY12;GENE;
PA165374673;TICAGRELOR;CHEMICAL;PA162399233;PEAR1;GENE;PD
PA165374673;TICAGRELOR;CHEMICAL;PA25971;SVEP1;GENE;
PA165374673;TICAGRELOR;CHEMICAL;PA31848;NUP153;GENE;
PA165374673;TICAGRELOR;CHEMICAL;PA361;UGT2B7;GENE;
PA165374673;TICAGRELOR;CHEMICAL;PA427;CYP3A43;GENE;
PA449753;GENTAMICIN;CHEMICAL;PA31274;MT-RNR1;GENE;PD
PA166114434;SIPOGLITAZAR;CHEMICAL;PA37188;UGT2B15;GENE;PD
PA166129523;ATEZOLIZUMAB;CHEMICAL;PA134915280;CD274;GENE;
PA166129523;ATEZOLIZUMAB;CHEMICAL;PA24719;ALK;GENE;
PA166129523;ATEZOLIZUMAB;CHEMICAL;PA25408;BRAF;GENE;
PA166129523;ATEZOLIZUMAB;CHEMICAL;PA7360;EGFR;GENE;
PA449720;GABAPENTIN;CHEMICAL;PA35923;SLC7A5;GENE;PD
PA164774876;MECASERMIN;CHEMICAL;PA171;GH1;GENE;
PA164774876;MECASERMIN;CHEMICAL;PA28674;GHR;GENE;
PA164774876;MECASERMIN;CHEMICAL;PA29697;IGF1;GENE;
PA451632;TETANUS ANTITOXIN;CHEMICAL;PA35055;HLA-A;GENE;
PA166235323;SATRALIZUMAB;CHEMICAL;PA24922;AQP4;GENE;
PA166235323;SATRALIZUMAB;CHEMICAL;PA29835;IL6R;GENE;
PA166277641;ANIFROLUMAB;CHEMICAL;PA29670;IFNAR1;GENE;
PA450422;METHIMAZOLE;CHEMICAL;PA35056;HLA-B;GENE;PD
PA450422;METHIMAZOLE;CHEMICAL;PA35072;HLA-DRB1;GENE;
PA166160060;DINUTUXIMAB;CHEMICAL;PA31359;MYCN;GENE;
PA166131262;3-HYDROXYCOTININE;CHEMICAL;PA121;CYP2A6;GENE;
PA166182783;ARTICAINE / EPINEPHRINE;CHEMICAL;PA27331;CYB5R3;GENE;
PA166182783;ARTICAINE / EPINEPHRINE;CHEMICAL;PA28469;G6PD;GENE;
PA449383;DOCETAXEL;CHEMICAL;PA116;ABCC2;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA121;CYP2A6;GENE;
PA449383;DOCETAXEL;CHEMICAL;PA130;CYP3A4;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA131;CYP3A5;GENE;
PA449383;DOCETAXEL;CHEMICAL;PA134865839;SLCO1B1;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA142670633;VAC14;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA142671157;PPCDC;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA145007789;SNORD68;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA155;ERCC1;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA156;ESR1;GENE;
PA449383;DOCETAXEL;CHEMICAL;PA162405070;SULT1C4;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA18;NAT2;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA244;ABCC1;GENE;
PA449383;DOCETAXEL;CHEMICAL;PA24429;ACSS2;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA24679;AKR1C3;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA25256;BARD1;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA25302;BCL2;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA26091;CASP7;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA26503;CHST3;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA266;PGR;GENE;
PA449383;DOCETAXEL;CHEMICAL;PA267;ABCB1;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA27092;CYP1A1;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA27094;CYP1B1;GENE;
PA449383;DOCETAXEL;CHEMICAL;PA27119;CYP4B1;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA27829;EPHX1;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA27844;ERBB2;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA27846;ERBB3;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA27848;ERCC2;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA27886;ESR2;GENE;
PA449383;DOCETAXEL;CHEMICAL;PA29349;HNF4A;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA30592;MAP3K1;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA30719;MDM4;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA318;SLC10A2;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA31945;OPRM1;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA32818;ORM2;GENE;
PA449383;DOCETAXEL;CHEMICAL;PA33308;PIK3CA;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA33557;PPARD;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA33725;PRDX4;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA34183;RAF1;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA34445;RNF8;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA34670;RPL13;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA34890;RXRA;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA35844;SLCO1B3;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA359;TYMS;GENE;
PA449383;DOCETAXEL;CHEMICAL;PA36027;SOX10;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA36067;SPG7;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA37302;VEGFA;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA37423;XRCC4;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA378;NR1I2;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA390;ABCG2;GENE;
PA449383;DOCETAXEL;CHEMICAL;PA391;NR1I3;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA58;ABCC6;GENE;PD
PA449383;DOCETAXEL;CHEMICAL;PA72;ATP7A;GENE;PD
PA450144;KETAMINE;CHEMICAL;PA123;CYP2B6;GENE;
PA166190221;ESTRADIOL / PROGESTERONE;CHEMICAL;PA33799;PROC;GENE;
PA166190221;ESTRADIOL / PROGESTERONE;CHEMICAL;PA33809;PROS1;GENE;
PA166190221;ESTRADIOL / PROGESTERONE;CHEMICAL;PA35026;SERPINC1;GENE;
PA450731;OXAZEPAM;CHEMICAL;PA124;CYP2C19;GENE;
PA450731;OXAZEPAM;CHEMICAL;PA130;CYP3A4;GENE;
PA450731;OXAZEPAM;CHEMICAL;PA361;UGT2B7;GENE;
PA450731;OXAZEPAM;CHEMICAL;PA37188;UGT2B15;GENE;
PA450731;OXAZEPAM;CHEMICAL;PA419;UGT1A9;GENE;
PA450353;MELOXICAM;CHEMICAL;PA126;CYP2C9;GENE;
PA450353;MELOXICAM;CHEMICAL;PA131;CYP3A5;GENE;
PA450353;MELOXICAM;CHEMICAL;PA27331;CYB5R3;GENE;
PA450353;MELOXICAM;CHEMICAL;PA28469;G6PD;GENE;
PA450353;MELOXICAM;CHEMICAL;PA293;PTGS2;GENE;
PA152241907;LAPATINIB;CHEMICAL;PA156;ESR1;GENE;
PA152241907;LAPATINIB;CHEMICAL;PA266;PGR;GENE;
PA152241907;LAPATINIB;CHEMICAL;PA27844;ERBB2;GENE;
PA152241907;LAPATINIB;CHEMICAL;PA27846;ERBB3;GENE;
PA152241907;LAPATINIB;CHEMICAL;PA27847;ERBB4;GENE;
PA152241907;LAPATINIB;CHEMICAL;PA27886;ESR2;GENE;
PA152241907;LAPATINIB;CHEMICAL;PA33308;PIK3CA;GENE;
PA152241907;LAPATINIB;CHEMICAL;PA35055;HLA-A;GENE;
PA152241907;LAPATINIB;CHEMICAL;PA35056;HLA-B;GENE;
PA152241907;LAPATINIB;CHEMICAL;PA35057;HLA-C;GENE;
PA152241907;LAPATINIB;CHEMICAL;PA35066;HLA-DQA1;GENE;PD
PA152241907;LAPATINIB;CHEMICAL;PA35072;HLA-DRB1;GENE;PD
PA152241907;LAPATINIB;CHEMICAL;PA374;ABCB11;GENE;
PA152241907;LAPATINIB;CHEMICAL;PA7360;EGFR;GENE;
PA152241907;LAPATINIB;CHEMICAL;PA75;CCND1;GENE;
PA166397682;RELUGOLIX / ESTRADIOL / NORETHINDRONE ACETATE;CHEMICAL;PA159;F5;GENE;
PA166397682;RELUGOLIX / ESTRADIOL / NORETHINDRONE ACETATE;CHEMICAL;PA33799;PROC;GENE;
PA166397682;RELUGOLIX / ESTRADIOL / NORETHINDRONE ACETATE;CHEMICAL;PA33809;PROS1;GENE;
PA166397682;RELUGOLIX / ESTRADIOL / NORETHINDRONE ACETATE;CHEMICAL;PA35026;SERPINC1;GENE;
PA449686;FLUTICASONE PROPIONATE;CHEMICAL;PA131;CYP3A5;GENE;
PA449686;FLUTICASONE PROPIONATE;CHEMICAL;PA25985;CA10;GENE;PD
PA449686;FLUTICASONE PROPIONATE;CHEMICAL;PA38657;GLCCI1;GENE;PD
PA166252061;INFIGRATINIB;CHEMICAL;PA28128;FGFR2;GENE;
PA165111696;ARTEMISININ;CHEMICAL;PA121;CYP2A6;GENE;
PA165111696;ARTEMISININ;CHEMICAL;PA123;CYP2B6;GENE;
PA165111696;ARTEMISININ;CHEMICAL;PA130;CYP3A4;GENE;
PA165111696;ARTEMISININ;CHEMICAL;PA378;NR1I2;GENE;
PA165958321;3,5-DIMETHYL-2-(3-PYRIDYL)THIAZOLIDIN-4-ONE;CHEMICAL;PA121;CYP2A6;GENE;
PA450492;MIBEFRADIL;CHEMICAL;PA212;KCNH2;GENE;
PA165818137;LIDOFLAZINE;CHEMICAL;PA212;KCNH2;GENE;
PA166313301;LECANEMAB;CHEMICAL;PA55;APOE;GENE;
PA164783990;INTERFERON ALFA-2B, RECOMBINANT;CHEMICAL;PA152208656;FTO;GENE;PD
PA164783990;INTERFERON ALFA-2B, RECOMBINANT;CHEMICAL;PA29973;ITPA;GENE;PD
PA164712734;ENZYMES;CHEMICAL;PA161;F12;GENE;PD
PA164712734;ENZYMES;CHEMICAL;PA24357;A2M;GENE;PD
PA166362502;VANZACAFTOR / TEZACAFTOR / DEUTIVACAFTOR;CHEMICAL;PA109;CFTR;GENE;
PA451686;TICLOPIDINE;CHEMICAL;PA123;CYP2B6;GENE;
PA451686;TICLOPIDINE;CHEMICAL;PA124;CYP2C19;GENE;
PA451686;TICLOPIDINE;CHEMICAL;PA134971947;P2RY12;GENE;
PA451686;TICLOPIDINE;CHEMICAL;PA35055;HLA-A;GENE;
PA451686;TICLOPIDINE;CHEMICAL;PA35056;HLA-B;GENE;PD
PA451686;TICLOPIDINE;CHEMICAL;PA35057;HLA-C;GENE;PD
PA451686;TICLOPIDINE;CHEMICAL;PA35068;HLA-DQB1;GENE;
PA451686;TICLOPIDINE;CHEMICAL;PA35072;HLA-DRB1;GENE;
PA166177484;ENASIDENIB;CHEMICAL;PA29631;IDH2;GENE;
PA449256;DEXMEDETOMIDINE;CHEMICAL;PA33761;PRKCB;GENE;
PA449256;DEXMEDETOMIDINE;CHEMICAL;PA35;ADRA2A;GENE;PD
PA134521193;COUMARIN;CHEMICAL;PA121;CYP2A6;GENE;
PA134521193;COUMARIN;CHEMICAL;PA27101;CYP2A13;GENE;
PA164748728;MYCOPHENOLIC ACID;CHEMICAL;PA107;CES1;GENE;
PA164748728;MYCOPHENOLIC ACID;CHEMICAL;PA116;ABCC2;GENE;
PA164748728;MYCOPHENOLIC ACID;CHEMICAL;PA125;CYP2C8;GENE;
PA164748728;MYCOPHENOLIC ACID;CHEMICAL;PA130;CYP3A4;GENE;
PA164748728;MYCOPHENOLIC ACID;CHEMICAL;PA131;CYP3A5;GENE;
PA164748728;MYCOPHENOLIC ACID;CHEMICAL;PA134865839;SLCO1B1;GENE;
PA164748728;MYCOPHENOLIC ACID;CHEMICAL;PA29427;HPRT1;GENE;
PA164748728;MYCOPHENOLIC ACID;CHEMICAL;PA29862;IMPDH1;GENE;
PA164748728;MYCOPHENOLIC ACID;CHEMICAL;PA29863;IMPDH2;GENE;PD
PA164748728;MYCOPHENOLIC ACID;CHEMICAL;PA35844;SLCO1B3;GENE;PD
PA164748728;MYCOPHENOLIC ACID;CHEMICAL;PA361;UGT2B7;GENE;
PA164748728;MYCOPHENOLIC ACID;CHEMICAL;PA37174;UGT1A10;GENE;
PA164748728;MYCOPHENOLIC ACID;CHEMICAL;PA37182;UGT1A7;GENE;
PA164748728;MYCOPHENOLIC ACID;CHEMICAL;PA37183;UGT1A8;GENE;
PA164748728;MYCOPHENOLIC ACID;CHEMICAL;PA377;CES2;GENE;
PA164748728;MYCOPHENOLIC ACID;CHEMICAL;PA419;UGT1A9;GENE;
PA450137;KANAMYCIN;CHEMICAL;PA31274;MT-RNR1;GENE;PD
PA162356187;MURAGLITAZAR;CHEMICAL;PA27614;EDN1;GENE;PD
PA162356187;MURAGLITAZAR;CHEMICAL;PA297;REN;GENE;PD
PA162356187;MURAGLITAZAR;CHEMICAL;PA38;ADRB1;GENE;PD
PA166224941;ISATUXIMAB;CHEMICAL;PA26214;CD38;GENE;
PA166178312;(R)-METHADONE;CHEMICAL;PA361;UGT2B7;GENE;
PA451698;TIROFIBAN;CHEMICAL;PA163;FGB;GENE;
PA451698;TIROFIBAN;CHEMICAL;PA205;ITGB3;GENE;
PA451698;TIROFIBAN;CHEMICAL;PA29938;ITGA2B;GENE;
PA451698;TIROFIBAN;CHEMICAL;PA429;FGA;GENE;
PA451698;TIROFIBAN;CHEMICAL;PA430;FGG;GENE;
PA165111698;ARTEMETHER;CHEMICAL;PA123;CYP2B6;GENE;
PA165111698;ARTEMETHER;CHEMICAL;PA130;CYP3A4;GENE;
PA165111698;ARTEMETHER;CHEMICAL;PA131;CYP3A5;GENE;
PA451906;WARFARIN;CHEMICAL;PA124;CYP2C19;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA126;CYP2C9;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA130;CYP3A4;GENE;
PA451906;WARFARIN;CHEMICAL;PA131;CYP3A5;GENE;
PA451906;WARFARIN;CHEMICAL;PA133787052;VKORC1;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA134861440;DDHD1;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA134865839;SLCO1B1;GENE;
PA451906;WARFARIN;CHEMICAL;PA134931578;VKORC1L1;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA165450635;PRSS53;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA167;FPGS;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA25056;ASPH;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA26047;CALU;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA267;ABCB1;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA27092;CYP1A1;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA27093;CYP1A2;GENE;
PA451906;WARFARIN;CHEMICAL;PA27120;CYP4F11;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA27121;CYP4F2;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA27445;DNMT3A;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA27822;EPHA7;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA27829;EPHX1;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA28587;GATA4;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA28660;GGCX;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA29349;HNF4A;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA31533;NEDD4;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA31744;NQO1;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA33532;POR;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA33799;PROC;GENE;
PA451906;WARFARIN;CHEMICAL;PA33809;PROS1;GENE;
PA451906;WARFARIN;CHEMICAL;PA36236;STX4;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA36496;THBD;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA37301;VDR;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA38345;STX1B;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA391;NR1I3;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA420;UGT1A1;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA50;APOB;GENE;PD
PA451906;WARFARIN;CHEMICAL;PA55;APOE;GENE;PD
PA450732;OXCARBAZEPINE;CHEMICAL;PA116;ABCC2;GENE;PD
PA450732;OXCARBAZEPINE;CHEMICAL;PA123;CYP2B6;GENE;
PA450732;OXCARBAZEPINE;CHEMICAL;PA124;CYP2C19;GENE;
PA450732;OXCARBAZEPINE;CHEMICAL;PA126;CYP2C9;GENE;
PA450732;OXCARBAZEPINE;CHEMICAL;PA128;CYP2D6;GENE;
PA450732;OXCARBAZEPINE;CHEMICAL;PA130;CYP3A4;GENE;
PA450732;OXCARBAZEPINE;CHEMICAL;PA131;CYP3A5;GENE;
PA450732;OXCARBAZEPINE;CHEMICAL;PA193;HTR2A;GENE;
PA450732;OXCARBAZEPINE;CHEMICAL;PA194;HTR2C;GENE;
PA450732;OXCARBAZEPINE;CHEMICAL;PA267;ABCB1;GENE;PD
PA450732;OXCARBAZEPINE;CHEMICAL;PA27093;CYP1A2;GENE;
PA450732;OXCARBAZEPINE;CHEMICAL;PA27478;DRD2;GENE;
PA450732;OXCARBAZEPINE;CHEMICAL;PA301;SCN1A;GENE;PD
PA450732;OXCARBAZEPINE;CHEMICAL;PA312;SLC6A4;GENE;
PA450732;OXCARBAZEPINE;CHEMICAL;PA33500;POLG;GENE;
PA450732;OXCARBAZEPINE;CHEMICAL;PA35004;SCN2A;GENE;PD
PA450732;OXCARBAZEPINE;CHEMICAL;PA35055;HLA-A;GENE;PD
PA450732;OXCARBAZEPINE;CHEMICAL;PA35056;HLA-B;GENE;PD
PA450732;OXCARBAZEPINE;CHEMICAL;PA35072;HLA-DRB1;GENE;PD
PA450732;OXCARBAZEPINE;CHEMICAL;PA361;UGT2B7;GENE;PD
PA450732;OXCARBAZEPINE;CHEMICAL;PA37174;UGT1A10;GENE;PD
PA450732;OXCARBAZEPINE;CHEMICAL;PA37179;UGT1A4;GENE;
PA450732;OXCARBAZEPINE;CHEMICAL;PA37182;UGT1A7;GENE;PD
PA450732;OXCARBAZEPINE;CHEMICAL;PA37183;UGT1A8;GENE;PD
PA450732;OXCARBAZEPINE;CHEMICAL;PA419;UGT1A9;GENE;PD
PA165816878;METHYLCHOLANTHRENE;CHEMICAL;PA24641;AHR;GENE;
PA450767;PAMIDRONATE;CHEMICAL;PA125;CYP2C8;GENE;PD
PA451145;PROPRANOLOL;CHEMICAL;PA117;COMT;GENE;PD
PA451145;PROPRANOLOL;CHEMICAL;PA128;CYP2D6;GENE;
PA451145;PROPRANOLOL;CHEMICAL;PA180;GRK5;GENE;
PA451145;PROPRANOLOL;CHEMICAL;PA267;ABCB1;GENE;
PA451145;PROPRANOLOL;CHEMICAL;PA27093;CYP1A2;GENE;
PA451145;PROPRANOLOL;CHEMICAL;PA28941;GRK4;GENE;
PA451145;PROPRANOLOL;CHEMICAL;PA37;ADRA2C;GENE;
PA451145;PROPRANOLOL;CHEMICAL;PA38;ADRB1;GENE;
PA451145;PROPRANOLOL;CHEMICAL;PA39;ADRB2;GENE;PD
PA448611;BETAXOLOL;CHEMICAL;PA128;CYP2D6;GENE;
PA448611;BETAXOLOL;CHEMICAL;PA180;GRK5;GENE;
PA448611;BETAXOLOL;CHEMICAL;PA28941;GRK4;GENE;
PA448611;BETAXOLOL;CHEMICAL;PA37;ADRA2C;GENE;
PA448611;BETAXOLOL;CHEMICAL;PA38;ADRB1;GENE;
PA164754789;CONJUGATED ESTROGENS;CHEMICAL;PA134865839;SLCO1B1;GENE;
PA164754789;CONJUGATED ESTROGENS;CHEMICAL;PA156;ESR1;GENE;PD
PA164754789;CONJUGATED ESTROGENS;CHEMICAL;PA343;SULT1A1;GENE;PD
PA164754789;CONJUGATED ESTROGENS;CHEMICAL;PA37301;VDR;GENE;PD
PA449390;DOLASETRON;CHEMICAL;PA128;CYP2D6;GENE;PD
PA449390;DOLASETRON;CHEMICAL;PA130;CYP3A4;GENE;
PA449390;DOLASETRON;CHEMICAL;PA142671259;NOS1AP;GENE;PD
PA165946122;CRIZOTINIB;CHEMICAL;PA24719;ALK;GENE;
PA165946122;CRIZOTINIB;CHEMICAL;PA30763;MET;GENE;
PA165946122;CRIZOTINIB;CHEMICAL;PA34633;ROS1;GENE;
PA448687;BUPROPION;CHEMICAL;PA117;COMT;GENE;PD
PA448687;BUPROPION;CHEMICAL;PA121;CYP2A6;GENE;PD
PA448687;BUPROPION;CHEMICAL;PA123;CYP2B6;GENE;PD
PA448687;BUPROPION;CHEMICAL;PA124;CYP2C19;GENE;
PA448687;BUPROPION;CHEMICAL;PA126;CYP2C9;GENE;
PA448687;BUPROPION;CHEMICAL;PA128;CYP2D6;GENE;
PA448687;BUPROPION;CHEMICAL;PA130;CYP3A4;GENE;
PA448687;BUPROPION;CHEMICAL;PA131;CYP3A5;GENE;
PA448687;BUPROPION;CHEMICAL;PA134872551;ANKK1;GENE;PD
PA448687;BUPROPION;CHEMICAL;PA136;DBH;GENE;PD
PA448687;BUPROPION;CHEMICAL;PA139;ACE;GENE;PD
PA448687;BUPROPION;CHEMICAL;PA147;DRD1;GENE;PD
PA448687;BUPROPION;CHEMICAL;PA193;HTR2A;GENE;PD
PA448687;BUPROPION;CHEMICAL;PA194;HTR2C;GENE;
PA448687;BUPROPION;CHEMICAL;PA26491;CHRNA5;GENE;PD
PA448687;BUPROPION;CHEMICAL;PA27093;CYP1A2;GENE;
PA448687;BUPROPION;CHEMICAL;PA27478;DRD2;GENE;PD
PA448687;BUPROPION;CHEMICAL;PA27810;EPB41;GENE;PD
PA448687;BUPROPION;CHEMICAL;PA28162;FKBP5;GENE;PD
PA448687;BUPROPION;CHEMICAL;PA28545;GALR1;GENE;PD
PA448687;BUPROPION;CHEMICAL;PA312;SLC6A4;GENE;PD
PA448687;BUPROPION;CHEMICAL;PA325;SLC18A2;GENE;PD
PA448687;BUPROPION;CHEMICAL;PA33500;POLG;GENE;
PA448687;BUPROPION;CHEMICAL;PA34925;SACM1L;GENE;PD
PA448687;BUPROPION;CHEMICAL;PA35055;HLA-A;GENE;
PA448687;BUPROPION;CHEMICAL;PA35056;HLA-B;GENE;
PA448687;BUPROPION;CHEMICAL;PA37179;UGT1A4;GENE;
PA166293321;TREMELIMUMAB;CHEMICAL;PA134915280;CD274;GENE;
PA166293321;TREMELIMUMAB;CHEMICAL;PA24719;ALK;GENE;
PA166293321;TREMELIMUMAB;CHEMICAL;PA7360;EGFR;GENE;
PA451611;TENIPOSIDE;CHEMICAL;PA267;ABCB1;GENE;
PA451611;TENIPOSIDE;CHEMICAL;PA31852;NUP50;GENE;
PA166114943;REGORAFENIB;CHEMICAL;PA130;CYP3A4;GENE;
PA166114943;REGORAFENIB;CHEMICAL;PA30086;KDR;GENE;PD
PA166114943;REGORAFENIB;CHEMICAL;PA30196;KRAS;GENE;
PA161199368;ILOPERIDONE;CHEMICAL;PA128;CYP2D6;GENE;PD
PA161199368;ILOPERIDONE;CHEMICAL;PA134907818;NUBPL;GENE;PD
PA161199368;ILOPERIDONE;CHEMICAL;PA134984780;CERKL;GENE;PD
PA161199368;ILOPERIDONE;CHEMICAL;PA25428;CELF4;GENE;PD
PA161199368;ILOPERIDONE;CHEMICAL;PA31778;NRG3;GENE;PD
PA166292902;RIBOSTAMYCIN;CHEMICAL;PA31274;MT-RNR1;GENE;
PA166400161;ZENOCUTUZUMAB;CHEMICAL;PA31776;NRG1;GENE;
PA450633;NIMODIPINE;CHEMICAL;PA131;CYP3A5;GENE;
PA450633;NIMODIPINE;CHEMICAL;PA83;CACNA1C;GENE;PD
PA140222719;TETRABENAZINE;CHEMICAL;PA128;CYP2D6;GENE;
PA140222719;TETRABENAZINE;CHEMICAL;PA267;ABCB1;GENE;
