Disease_ID;Disease;Entity1_type;Gene_ID;Gene;Entity2_type;LADME
PA166114454;TRANSPLANT REJECTION;DISEASE;PA29973;ITPA;GENE;PD
PA166114454;TRANSPLANT REJECTION;DISEASE;PA356;TPMT;GENE;
PA166114454;TRANSPLANT REJECTION;DISEASE;PA35844;SLCO1B3;GENE;PD
PA444511;HYPERBILIRUBINEMIA;DISEASE;PA145;DPYD;GENE;PD
PA444511;HYPERBILIRUBINEMIA;DISEASE;PA28469;G6PD;GENE;
PA444511;HYPERBILIRUBINEMIA;DISEASE;PA37178;UGT1A3;GENE;PD
PA444511;HYPERBILIRUBINEMIA;DISEASE;PA37182;UGT1A7;GENE;PD
PA444511;HYPERBILIRUBINEMIA;DISEASE;PA420;UGT1A1;GENE;PD
PA444511;HYPERBILIRUBINEMIA;DISEASE;PA98;CDA;GENE;PD
PA443840;DEAFNESS;DISEASE;PA182;GSTM1;GENE;PD
PA443840;DEAFNESS;DISEASE;PA183;GSTT1;GENE;PD
PA443840;DEAFNESS;DISEASE;PA31274;MT-RNR1;GENE;
PA446444;LOW BACK PAIN;DISEASE;PA128;CYP2D6;GENE;
PA446444;LOW BACK PAIN;DISEASE;PA267;ABCB1;GENE;PD
PA446444;LOW BACK PAIN;DISEASE;PA30049;KCNJ6;GENE;PD
PA445009;MYCOSES;DISEASE;PA124;CYP2C19;GENE;
PA445009;MYCOSES;DISEASE;PA130;CYP3A4;GENE;
PA443965;DYSPEPSIA;DISEASE;PA126;CYP2C9;GENE;PD
PA444977;MUCOCUTANEOUS LYMPH NODE SYNDROME;DISEASE;PA134988974;COQ8B;GENE;
PA444977;MUCOCUTANEOUS LYMPH NODE SYNDROME;DISEASE;PA29977;ITPKC;GENE;
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA108;CETP;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA124;CYP2C19;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA126;CYP2C9;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA130;CYP3A4;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA131;CYP3A5;GENE;
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA134865839;SLCO1B1;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA134971947;P2RY12;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA139;ACE;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA164742099;MTTP;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA180;GRK5;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA203;IRS1;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA204;ITGA2;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA205;ITGB3;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA221;KCNMB1;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA24346;PTGS1;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA24412;ABCG8;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA245;MTHFR;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA25107;ATP2B1;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA254;NOS3;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA267;ABCB1;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA27112;CYP2J2;GENE;
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA28824;GP6;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA28941;GRK4;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA293;PTGS2;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA30041;KCNIP1;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA30432;LPA;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA30886;MMP3;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA31751;NR1H3;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA330;SLC22A3;GENE;
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA33529;PON1;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA36552;TLR4;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA38;ADRB1;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA39;ADRB2;GENE;
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA42;AGT;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA43;AGTR1;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA46;ALOX5;GENE;
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA79;BDKRB1;GENE;PD
PA443796;CORONARY ARTERY DISEASE;DISEASE;PA83;CACNA1C;GENE;PD
PA447207;DEPRESSIVE DISORDER;DISEASE;PA117;COMT;GENE;PD
PA447207;DEPRESSIVE DISORDER;DISEASE;PA124;CYP2C19;GENE;PD
PA447207;DEPRESSIVE DISORDER;DISEASE;PA128;CYP2D6;GENE;PD
PA447207;DEPRESSIVE DISORDER;DISEASE;PA128747823;TPH2;GENE;PD
PA447207;DEPRESSIVE DISORDER;DISEASE;PA134864098;TSPAN5;GENE;
PA447207;DEPRESSIVE DISORDER;DISEASE;PA134884097;RABEP1;GENE;
PA447207;DEPRESSIVE DISORDER;DISEASE;PA134916697;RFK;GENE;PD
PA447207;DEPRESSIVE DISORDER;DISEASE;PA139;ACE;GENE;PD
PA447207;DEPRESSIVE DISORDER;DISEASE;PA142672422;ERICH3;GENE;PD
PA447207;DEPRESSIVE DISORDER;DISEASE;PA145148084;SH2B1;GENE;PD
PA447207;DEPRESSIVE DISORDER;DISEASE;PA180;GRK5;GENE;PD
PA447207;DEPRESSIVE DISORDER;DISEASE;PA192;HTR1A;GENE;PD
PA447207;DEPRESSIVE DISORDER;DISEASE;PA193;HTR2A;GENE;PD
PA447207;DEPRESSIVE DISORDER;DISEASE;PA267;ABCB1;GENE;PD
PA447207;DEPRESSIVE DISORDER;DISEASE;PA28115;FGF2;GENE;PD
PA447207;DEPRESSIVE DISORDER;DISEASE;PA28162;FKBP5;GENE;PD
PA447207;DEPRESSIVE DISORDER;DISEASE;PA28976;GRIK4;GENE;PD
PA447207;DEPRESSIVE DISORDER;DISEASE;PA312;SLC6A4;GENE;PD
PA447207;DEPRESSIVE DISORDER;DISEASE;PA31891;BDNF;GENE;PD
PA447207;DEPRESSIVE DISORDER;DISEASE;PA35;ADRA2A;GENE;PD
PA446390;MALARIA, FALCIPARUM;DISEASE;PA28469;G6PD;GENE;PD
PA446481;KALLMANN SYNDROME;DISEASE;PA30012;ANOS1;GENE;
PA445970;TYPHOID FEVER;DISEASE;PA28469;G6PD;GENE;
PA446309;LYMPHOMA, T-CELL;DISEASE;PA245;MTHFR;GENE;PD
PA446309;LYMPHOMA, T-CELL;DISEASE;PA267;ABCB1;GENE;PD
PA446309;LYMPHOMA, T-CELL;DISEASE;PA327;SLC19A1;GENE;
PA446309;LYMPHOMA, T-CELL;DISEASE;PA390;ABCG2;GENE;PD
PA446309;LYMPHOMA, T-CELL;DISEASE;PA98;CDA;GENE;
PA166314441;SURGERY;DISEASE;PA34896;RYR1;GENE;
PA165818136;SHORTENED QT INTERVAL;DISEASE;PA142671259;NOS1AP;GENE;PD
PA446336;SEVERE COMBINED IMMUNODEFICIENCY;DISEASE;PA124;CYP2C19;GENE;
PA444178;FEVER;DISEASE;PA35072;HLA-DRB1;GENE;
PA445594;SARCOMA;DISEASE;PA29016;GSTA1;GENE;PD
PA445594;SARCOMA;DISEASE;PA35056;HLA-B;GENE;
PA444797;LIVER CIRRHOSIS;DISEASE;PA130;CYP3A4;GENE;
PA444797;LIVER CIRRHOSIS;DISEASE;PA176;GNB3;GENE;PD
PA444797;LIVER CIRRHOSIS;DISEASE;PA31;ADD1;GENE;PD
PA444797;LIVER CIRRHOSIS;DISEASE;PA37;ADRA2C;GENE;PD
PA444797;LIVER CIRRHOSIS;DISEASE;PA39;ADRB2;GENE;PD
PA444797;LIVER CIRRHOSIS;DISEASE;PA43;AGTR1;GENE;PD
PA443928;DIZZINESS;DISEASE;PA117;COMT;GENE;PD
PA443928;DIZZINESS;DISEASE;PA128;CYP2D6;GENE;
PA443928;DIZZINESS;DISEASE;PA193;HTR2A;GENE;PD
PA443928;DIZZINESS;DISEASE;PA312;SLC6A4;GENE;
PA443928;DIZZINESS;DISEASE;PA31945;OPRM1;GENE;PD
PA443928;DIZZINESS;DISEASE;PA329;SLC22A1;GENE;
PA443928;DIZZINESS;DISEASE;PA356;TPMT;GENE;
PA444104;ESOPHAGITIS;DISEASE;PA124;CYP2C19;GENE;PD
PA166248161;APNEA OF PREMATURITY;DISEASE;PA24584;ADORA2A;GENE;
PA447130;MYOTONIC DISORDERS;DISEASE;PA35006;SCN4A;GENE;PD
PA444145;FANCONI RENOTUBULAR SYNDROME;DISEASE;PA116;ABCC2;GENE;PD
PA447194;AGORAPHOBIA;DISEASE;PA128;CYP2D6;GENE;
PA152530787;DIABETES, PERMANENT NEONATAL (PNDM);DISEASE;PA217;KCNJ11;GENE;
PA128406954;WEIGHT GAIN;DISEASE;PA125;CYP2C8;GENE;
PA128406954;WEIGHT GAIN;DISEASE;PA128;CYP2D6;GENE;PD
PA128406954;WEIGHT GAIN;DISEASE;PA142671740;GHRL;GENE;
PA128406954;WEIGHT GAIN;DISEASE;PA152208656;FTO;GENE;
PA128406954;WEIGHT GAIN;DISEASE;PA176;GNB3;GENE;PD
PA128406954;WEIGHT GAIN;DISEASE;PA193;HTR2A;GENE;PD
PA128406954;WEIGHT GAIN;DISEASE;PA194;HTR2C;GENE;PD
PA128406954;WEIGHT GAIN;DISEASE;PA245;MTHFR;GENE;
PA128406954;WEIGHT GAIN;DISEASE;PA24598;ADRB3;GENE;PD
PA128406954;WEIGHT GAIN;DISEASE;PA255;NPY;GENE;
PA128406954;WEIGHT GAIN;DISEASE;PA26681;CNR1;GENE;
PA128406954;WEIGHT GAIN;DISEASE;PA27311;DGKB;GENE;PD
PA128406954;WEIGHT GAIN;DISEASE;PA28725;GLP1R;GENE;PD
PA128406954;WEIGHT GAIN;DISEASE;PA29456;HRH1;GENE;
PA128406954;WEIGHT GAIN;DISEASE;PA30676;MC4R;GENE;PD
PA128406954;WEIGHT GAIN;DISEASE;PA312;SLC6A4;GENE;
PA128406954;WEIGHT GAIN;DISEASE;PA31891;BDNF;GENE;
PA128406954;WEIGHT GAIN;DISEASE;PA33409;PLIN1;GENE;PD
PA166205041;DRUG-INDUCED LUPUS ERYTHEMATOSUS DUE TO HYDRALAZINE;DISEASE;PA18;NAT2;GENE;
PA444258;GAUCHER DISEASE;DISEASE;PA128;CYP2D6;GENE;
PA443340;ANEMIA;DISEASE;PA118;SLC31A1;GENE;PD
PA443340;ANEMIA;DISEASE;PA24918;AQP1;GENE;PD
PA443340;ANEMIA;DISEASE;PA27075;CYBA;GENE;PD
PA443340;ANEMIA;DISEASE;PA27848;ERCC2;GENE;PD
PA443340;ANEMIA;DISEASE;PA28469;G6PD;GENE;
PA443340;ANEMIA;DISEASE;PA29016;GSTA1;GENE;PD
PA443340;ANEMIA;DISEASE;PA29024;GSTM3;GENE;
PA443340;ANEMIA;DISEASE;PA29349;HNF4A;GENE;PD
PA443340;ANEMIA;DISEASE;PA29973;ITPA;GENE;PD
PA443340;ANEMIA;DISEASE;PA30737;MEG3;GENE;PD
PA443340;ANEMIA;DISEASE;PA31236;MTHFD1;GENE;PD
PA443340;ANEMIA;DISEASE;PA34890;RXRA;GENE;PD
PA443340;ANEMIA;DISEASE;PA359;TYMS;GENE;
PA443340;ANEMIA;DISEASE;PA378;NR1I2;GENE;PD
PA443340;ANEMIA;DISEASE;PA391;NR1I3;GENE;PD
PA443340;ANEMIA;DISEASE;PA420;UGT1A1;GENE;
PA445522;RESPIRATORY INSUFFICIENCY;DISEASE;PA128;CYP2D6;GENE;
PA445522;RESPIRATORY INSUFFICIENCY;DISEASE;PA27955;FAAH;GENE;PD
PA445522;RESPIRATORY INSUFFICIENCY;DISEASE;PA31945;OPRM1;GENE;PD
PA445522;RESPIRATORY INSUFFICIENCY;DISEASE;PA35056;HLA-B;GENE;PD
PA445522;RESPIRATORY INSUFFICIENCY;DISEASE;PA35057;HLA-C;GENE;PD
PA445046;NASOPHARYNGEAL NEOPLASMS;DISEASE;PA29349;HNF4A;GENE;PD
PA445046;NASOPHARYNGEAL NEOPLASMS;DISEASE;PA34890;RXRA;GENE;PD
PA445046;NASOPHARYNGEAL NEOPLASMS;DISEASE;PA35844;SLCO1B3;GENE;
PA445046;NASOPHARYNGEAL NEOPLASMS;DISEASE;PA378;NR1I2;GENE;PD
PA445046;NASOPHARYNGEAL NEOPLASMS;DISEASE;PA391;NR1I3;GENE;PD
PA446863;HEPATITIS C, CHRONIC;DISEASE;PA130;CYP3A4;GENE;
PA446863;HEPATITIS C, CHRONIC;DISEASE;PA134952671;IFNL3;GENE;PD
PA446863;HEPATITIS C, CHRONIC;DISEASE;PA134986407;CYP2R1;GENE;PD
PA446863;HEPATITIS C, CHRONIC;DISEASE;PA152208656;FTO;GENE;PD
PA446863;HEPATITIS C, CHRONIC;DISEASE;PA154;SLC29A1;GENE;PD
PA446863;HEPATITIS C, CHRONIC;DISEASE;PA166049147;IFNL4;GENE;PD
PA446863;HEPATITIS C, CHRONIC;DISEASE;PA198;IL6;GENE;PD
PA446863;HEPATITIS C, CHRONIC;DISEASE;PA227;LDLR;GENE;PD
PA446863;HEPATITIS C, CHRONIC;DISEASE;PA27099;CYP27B1;GENE;PD
PA446863;HEPATITIS C, CHRONIC;DISEASE;PA29802;IL18;GENE;PD
PA446863;HEPATITIS C, CHRONIC;DISEASE;PA29869;IDO1;GENE;PD
PA446863;HEPATITIS C, CHRONIC;DISEASE;PA29973;ITPA;GENE;PD
PA446863;HEPATITIS C, CHRONIC;DISEASE;PA30812;MICB;GENE;PD
PA446863;HEPATITIS C, CHRONIC;DISEASE;PA312;SLC6A4;GENE;PD
PA446863;HEPATITIS C, CHRONIC;DISEASE;PA35568;CXCL10;GENE;PD
PA446863;HEPATITIS C, CHRONIC;DISEASE;PA37301;VDR;GENE;PD
PA446863;HEPATITIS C, CHRONIC;DISEASE;PA7360;EGFR;GENE;PD
PA446863;HEPATITIS C, CHRONIC;DISEASE;PA97;SCARB1;GENE;PD
PA445168;OROPHARYNGEAL NEOPLASMS;DISEASE;PA24571;ADH1B;GENE;
PA445371;POISONING;DISEASE;PA128;CYP2D6;GENE;
PA445273;PEMPHIGUS;DISEASE;PA261;SERPINE1;GENE;
PA445095;NEURAL TUBE DEFECTS;DISEASE;PA245;MTHFR;GENE;
PA446198;ARTHRITIS, PSORIATIC;DISEASE;PA134889215;IFIH1;GENE;
PA446198;ARTHRITIS, PSORIATIC;DISEASE;PA245;MTHFR;GENE;PD
PA446198;ARTHRITIS, PSORIATIC;DISEASE;PA35733;SH3BP2;GENE;PD
PA446198;ARTHRITIS, PSORIATIC;DISEASE;PA36593;TNFAIP3;GENE;PD
PA446198;ARTHRITIS, PSORIATIC;DISEASE;PA36609;TNFRSF1A;GENE;PD
PA446198;ARTHRITIS, PSORIATIC;DISEASE;PA37815;SLCO1C1;GENE;PD
PA446198;ARTHRITIS, PSORIATIC;DISEASE;PA435;TNF;GENE;PD
PA446836;DISORDER OF FACIAL SKELETON;DISEASE;PA27829;EPHX1;GENE;PD
PA446713;NEUROENDOCRINE TUMORS;DISEASE;PA130;CYP3A4;GENE;
PA446713;NEUROENDOCRINE TUMORS;DISEASE;PA131;CYP3A5;GENE;
PA446713;NEUROENDOCRINE TUMORS;DISEASE;PA28360;MTOR;GENE;PD
PA445016;MYELOPROLIFERATIVE DISORDER;DISEASE;PA134952671;IFNL3;GENE;PD
PA445016;MYELOPROLIFERATIVE DISORDER;DISEASE;PA166049147;IFNL4;GENE;PD
PA445316;PHILADELPHIA CHROMOSOME;DISEASE;PA24413;ABL1;GENE;
PA445316;PHILADELPHIA CHROMOSOME;DISEASE;PA25321;BCR;GENE;
PA446644;ADRENOCORTICAL CARCINOMA;DISEASE;PA123;CYP2B6;GENE;
PA443940;PATENT DUCTUS ARTERIOSUS;DISEASE;PA128;CYP2D6;GENE;
PA443940;PATENT DUCTUS ARTERIOSUS;DISEASE;PA27093;CYP1A2;GENE;
PA444434;HEPATIC VENO-OCCLUSIVE DISEASE;DISEASE;PA123;CYP2B6;GENE;PD
PA444589;HYPOTHYROIDISM;DISEASE;PA25923;TSBP1;GENE;
PA447208;MENTAL DISORDERS;DISEASE;PA124;CYP2C19;GENE;
PA447208;MENTAL DISORDERS;DISEASE;PA126;CYP2C9;GENE;
PA447208;MENTAL DISORDERS;DISEASE;PA128;CYP2D6;GENE;
PA447208;MENTAL DISORDERS;DISEASE;PA194;HTR2C;GENE;PD
PA447208;MENTAL DISORDERS;DISEASE;PA27478;DRD2;GENE;PD
PA447208;MENTAL DISORDERS;DISEASE;PA29556;HTR3B;GENE;PD
PA445096;NEURALGIA;DISEASE;PA35055;HLA-A;GENE;
PA446166;PRECURSOR T-CELL LYMPHOBLASTIC LEUKEMIA-LYMPHOMA;DISEASE;PA131;CYP3A5;GENE;
PA446166;PRECURSOR T-CELL LYMPHOBLASTIC LEUKEMIA-LYMPHOMA;DISEASE;PA28469;G6PD;GENE;
PA444949;MIGRAINE WITHOUT AURA;DISEASE;PA117;COMT;GENE;PD
PA444949;MIGRAINE WITHOUT AURA;DISEASE;PA139;ACE;GENE;
PA444949;MIGRAINE WITHOUT AURA;DISEASE;PA254;NOS3;GENE;PD
PA444949;MIGRAINE WITHOUT AURA;DISEASE;PA267;ABCB1;GENE;PD
PA444949;MIGRAINE WITHOUT AURA;DISEASE;PA27478;DRD2;GENE;PD
PA444949;MIGRAINE WITHOUT AURA;DISEASE;PA30474;LTA;GENE;PD
PA444949;MIGRAINE WITHOUT AURA;DISEASE;PA37856;LST1;GENE;PD
PA444949;MIGRAINE WITHOUT AURA;DISEASE;PA435;TNF;GENE;PD
PA446432;BETA-THALASSEMIA AND RELATED DISEASES;DISEASE;PA116;ABCC2;GENE;PD
PA446432;BETA-THALASSEMIA AND RELATED DISEASES;DISEASE;PA27092;CYP1A1;GENE;
PA446432;BETA-THALASSEMIA AND RELATED DISEASES;DISEASE;PA27093;CYP1A2;GENE;
PA446432;BETA-THALASSEMIA AND RELATED DISEASES;DISEASE;PA27097;CYP24A1;GENE;
PA446432;BETA-THALASSEMIA AND RELATED DISEASES;DISEASE;PA27099;CYP27B1;GENE;PD
PA446432;BETA-THALASSEMIA AND RELATED DISEASES;DISEASE;PA28601;GC;GENE;PD
PA446432;BETA-THALASSEMIA AND RELATED DISEASES;DISEASE;PA30601;MAP3K5;GENE;PD
PA446432;BETA-THALASSEMIA AND RELATED DISEASES;DISEASE;PA37178;UGT1A3;GENE;PD
PA446432;BETA-THALASSEMIA AND RELATED DISEASES;DISEASE;PA37181;UGT1A6;GENE;PD
PA446432;BETA-THALASSEMIA AND RELATED DISEASES;DISEASE;PA37301;VDR;GENE;PD
PA446432;BETA-THALASSEMIA AND RELATED DISEASES;DISEASE;PA390;ABCG2;GENE;PD
PA446432;BETA-THALASSEMIA AND RELATED DISEASES;DISEASE;PA420;UGT1A1;GENE;PD
PA445089;NEPHROTIC SYNDROME;DISEASE;PA131;CYP3A5;GENE;
PA445089;NEPHROTIC SYNDROME;DISEASE;PA267;ABCB1;GENE;PD
PA445973;ULCER;DISEASE;PA124;CYP2C19;GENE;PD
PA165108929;BINGE EATING DISORDER;DISEASE;PA128;CYP2D6;GENE;
PA166128095;TREATMENT FAILURE;DISEASE;PA124;CYP2C19;GENE;
PA445307;PEUTZ-JEGHERS SYNDROME;DISEASE;PA36198;STK11;GENE;
PA445917;TREMOR;DISEASE;PA193;HTR2A;GENE;PD
PA166114458;HEART TRANSPLANTATION;DISEASE;PA131;CYP3A5;GENE;PD
PA166114458;HEART TRANSPLANTATION;DISEASE;PA356;TPMT;GENE;
PA447199;BIPOLAR DISORDER;DISEASE;PA117;COMT;GENE;
PA447199;BIPOLAR DISORDER;DISEASE;PA124;CYP2C19;GENE;
PA447199;BIPOLAR DISORDER;DISEASE;PA126;CYP2C9;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA134876345;RPP30;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA134884097;RABEP1;GENE;
PA447199;BIPOLAR DISORDER;DISEASE;PA134968746;NPAS3;GENE;
PA447199;BIPOLAR DISORDER;DISEASE;PA142671708;GRAMD1B;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA145148084;SH2B1;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA147;DRD1;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA162387378;FAM177A1;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA162387456;FAM178B;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA162410599;ZNF804A;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA193;HTR2A;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA24433;ASIC2;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA24560;ADCY1;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA26016;CACNG2;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA26609;CLOCK;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA267;ABCB1;GENE;
PA447199;BIPOLAR DISORDER;DISEASE;PA26904;CRY1;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA27478;DRD2;GENE;
PA447199;BIPOLAR DISORDER;DISEASE;PA27479;DRD3;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA27510;DTNA;GENE;
PA447199;BIPOLAR DISORDER;DISEASE;PA27830;EPHX2;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA28241;FOXP1;GENE;
PA447199;BIPOLAR DISORDER;DISEASE;PA28784;GNG2;GENE;
PA447199;BIPOLAR DISORDER;DISEASE;PA29009;GSK3B;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA29561;HTR7;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA29979;ITPR2;GENE;
PA447199;BIPOLAR DISORDER;DISEASE;PA30470;LSAMP;GENE;
PA447199;BIPOLAR DISORDER;DISEASE;PA31404;MYO1H;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA31471;NCOA2;GENE;
PA447199;BIPOLAR DISORDER;DISEASE;PA31748;NR1D1;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA31818;NTRK2;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA31819;NTRK3;GENE;
PA447199;BIPOLAR DISORDER;DISEASE;PA32403;OR52E2;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA32415;OR52J2P;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA32416;OR52J3;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA35055;HLA-A;GENE;
PA447199;BIPOLAR DISORDER;DISEASE;PA35056;HLA-B;GENE;
PA447199;BIPOLAR DISORDER;DISEASE;PA355;TPH1;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA36507;THRA;GENE;PD
PA447199;BIPOLAR DISORDER;DISEASE;PA378;NR1I2;GENE;
PA447199;BIPOLAR DISORDER;DISEASE;PA83;CACNA1C;GENE;PD
PA447278;DEPRESSION;DISEASE;PA123;CYP2B6;GENE;PD
PA447278;DEPRESSION;DISEASE;PA124;CYP2C19;GENE;PD
PA447278;DEPRESSION;DISEASE;PA128;CYP2D6;GENE;PD
PA447278;DEPRESSION;DISEASE;PA128747823;TPH2;GENE;PD
PA447278;DEPRESSION;DISEASE;PA131;CYP3A5;GENE;
PA447278;DEPRESSION;DISEASE;PA134863701;SLC39A14;GENE;PD
PA447278;DEPRESSION;DISEASE;PA134876345;RPP30;GENE;PD
PA447278;DEPRESSION;DISEASE;PA145008433;METTL21A;GENE;PD
PA447278;DEPRESSION;DISEASE;PA193;HTR2A;GENE;PD
PA447278;DEPRESSION;DISEASE;PA245;MTHFR;GENE;
PA447278;DEPRESSION;DISEASE;PA267;ABCB1;GENE;PD
PA447278;DEPRESSION;DISEASE;PA26864;CREB1;GENE;PD
PA447278;DEPRESSION;DISEASE;PA27478;DRD2;GENE;
PA447278;DEPRESSION;DISEASE;PA28162;FKBP5;GENE;PD
PA447278;DEPRESSION;DISEASE;PA28968;GRIA3;GENE;PD
PA447278;DEPRESSION;DISEASE;PA29549;HTR1B;GENE;PD
PA447278;DEPRESSION;DISEASE;PA29561;HTR7;GENE;PD
PA447278;DEPRESSION;DISEASE;PA29781;IL11;GENE;PD
PA447278;DEPRESSION;DISEASE;PA312;SLC6A4;GENE;PD
PA447278;DEPRESSION;DISEASE;PA31534;NEDD4L;GENE;PD
PA447278;DEPRESSION;DISEASE;PA31891;BDNF;GENE;PD
PA447278;DEPRESSION;DISEASE;PA33384;PLCB1;GENE;PD
PA447278;DEPRESSION;DISEASE;PA36487;TGFBR3;GENE;PD
PA447278;DEPRESSION;DISEASE;PA378;NR1I2;GENE;
PA447278;DEPRESSION;DISEASE;PA38;ADRB1;GENE;
PA446114;ARTHRITIS, GOUTY;DISEASE;PA35056;HLA-B;GENE;
PA166124406;PLATELET REACTIVITY;DISEASE;PA124;CYP2C19;GENE;
PA166124406;PLATELET REACTIVITY;DISEASE;PA267;ABCB1;GENE;PD
PA165108809;NEONATAL ABSTINENCE SYNDROME;DISEASE;PA117;COMT;GENE;PD
PA165108809;NEONATAL ABSTINENCE SYNDROME;DISEASE;PA123;CYP2B6;GENE;PD
PA165108809;NEONATAL ABSTINENCE SYNDROME;DISEASE;PA27103;CYP2A7P1;GENE;PD
PA165108809;NEONATAL ABSTINENCE SYNDROME;DISEASE;PA31945;OPRM1;GENE;PD
PA165108809;NEONATAL ABSTINENCE SYNDROME;DISEASE;PA33485;PNOC;GENE;PD
PA165108853;OVARIAN HYPERSTIMULATION SYNDROME;DISEASE;PA28386;FSHR;GENE;PD
PA445431;PROTEINURIA;DISEASE;PA130;CYP3A4;GENE;
PA445431;PROTEINURIA;DISEASE;PA35068;HLA-DQB1;GENE;
PA445431;PROTEINURIA;DISEASE;PA35072;HLA-DRB1;GENE;
PA443894;DIABETIC NEUROPATHIES;DISEASE;PA128;CYP2D6;GENE;
PA446760;MULTIPLE ENDOCRINE NEOPLASIA TYPE 1;DISEASE;PA30746;MEN1;GENE;
PA166170367;EXTRAPYRAMIDAL SYMPTOMS;DISEASE;PA128;CYP2D6;GENE;
PA447298;VENOUS THROMBOEMBOLISM;DISEASE;PA126;CYP2C9;GENE;
PA447298;VENOUS THROMBOEMBOLISM;DISEASE;PA159;F5;GENE;
PA447298;VENOUS THROMBOEMBOLISM;DISEASE;PA245;MTHFR;GENE;
PA447298;VENOUS THROMBOEMBOLISM;DISEASE;PA55;APOE;GENE;PD
PA166119022;METHAMPHETAMINE DEPENDENCE;DISEASE;PA117;COMT;GENE;PD
PA166119022;METHAMPHETAMINE DEPENDENCE;DISEASE;PA128394692;ANKS1B;GENE;PD
PA166119022;METHAMPHETAMINE DEPENDENCE;DISEASE;PA31891;BDNF;GENE;PD
PA166119022;METHAMPHETAMINE DEPENDENCE;DISEASE;PA31945;OPRM1;GENE;PD
